,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
4,000006,深振业Ａ,6.35,0.16,9,8,19,11.01,6.37,20.27
841,002393,力生制药,26.88,0.11,9,9,19,14.09,14.09,20.27
2059,300717,华信新材,16.91,1.68,2,2,16,1.68,1.68,20.27
1394,300030,阳普医疗,6.23,0.81,5,18,16,6.86,25.86,20.27
2623,600653,申华控股,2.67,5.53,2,2,20,5.53,5.53,20.27
1463,300101,振芯科技,11.93,-0.83,3,2,16,4.65,-0.83,20.26
2142,600067,冠城大通,4.63,2.89,2,13,19,2.89,15.17,20.26
1964,300618,寒锐钴业,81.49,2.02,1,1,18,0.0,0.0,20.26
1541,300179,四方达,4.81,2.34,5,3,18,5.02,4.79,20.25
1163,002724,海洋王,6.71,1.98,9,9,17,11.09,11.09,20.25
1179,002740,爱迪尔,6.95,3.27,3,3,21,4.67,4.67,20.24
3164,603157,拉夏贝尔,9.21,2.56,4,3,14,6.84,5.98,20.23
1713,300354,东华测试,10.52,1.45,9,19,16,11.32,26.14,20.23
1860,300506,名家汇,17.77,-0.34,3,3,18,2.42,2.42,20.23
749,002297,博云新材,7.61,2.01,3,9,18,4.53,11.58,20.22
3438,603828,柯利达,10.76,-2.62,3,8,8,6.01,20.22,20.22
3150,603117,万林物流,4.40,2.33,4,19,18,5.77,23.6,20.22
2391,600358,国旅联合,4.46,2.76,3,3,18,6.95,6.95,20.22
1869,300515,三德科技,10.47,3.97,5,9,18,7.83,10.33,20.21
2378,600339,中油工程,4.52,1.35,4,3,18,4.63,3.43,20.21
2277,600221,海航控股,2.32,3.57,3,3,17,5.45,5.45,20.21
2249,600189,吉林森工,4.76,1.06,9,8,18,13.6,9.17,20.2
523,002066,瑞泰科技,9.40,-0.21,-1,19,17,0.0,25.0,20.2
1228,002795,永和智控,17.38,4.7,5,3,16,7.82,7.42,20.19
741,002289,宇顺电子,7.44,2.34,5,4,16,4.35,2.76,20.19
3320,603586,金麒麟,15.96,6.12,3,3,24,7.69,7.69,20.18
510,002053,云南能投,8.16,0.0,4,9,18,6.95,11.48,20.18
990,002545,东方铁塔,7.86,1.81,2,9,18,1.81,8.26,20.18
2777,600824,益民集团,4.11,0.74,9,18,17,11.68,21.96,20.18
2910,601038,一拖股份,5.36,2.68,2,8,15,2.68,10.52,20.18
2568,600590,泰豪科技,6.85,0.74,9,19,17,12.3,24.09,20.18
745,002293,罗莱生活,11.02,0.18,9,8,19,14.08,9.0,20.17
1657,300298,三诺生物,13.12,1.31,5,3,18,3.72,3.39,20.15
87,000419,通程控股,5.13,1.38,9,17,16,12.75,22.43,20.14
1695,300336,新文化,5.67,4.61,2,13,13,4.61,20.13,20.13
2324,600278,东方创业,10.09,0.4,4,3,17,5.99,4.56,20.12
753,002301,齐心集团,9.91,-0.2,-1,8,19,0.0,6.33,20.12
2875,600980,北矿科技,12.30,3.1,5,3,18,6.96,6.03,20.12
1038,002593,日上集团,3.88,2.65,4,9,18,4.3,9.6,20.12
2392,600359,新农开发,4.96,2.06,8,8,16,8.3,8.3,20.1
421,000958,东方能源,4.31,0.47,2,8,19,0.47,2.86,20.06
1688,300329,海伦钢琴,8.86,-0.11,9,9,18,14.03,14.03,20.05
2580,600603,广汇物流,4.97,2.69,9,19,19,10.69,20.05,20.05
3111,603040,新坐标,29.76,0.61,5,18,17,4.86,20.93,20.05
1310,002885,京泉华,24.09,0.54,5,3,18,3.39,3.26,20.03
283,000753,漳州发展,3.66,2.23,2,1,18,2.23,0.0,20.0
2708,600746,江苏索普,7.38,9.99,5,19,18,11.99,22.59,20.0
499,002041,登海种业,6.60,1.54,5,8,16,5.26,6.97,20.0
1354,002933,新兴装备,52.87,1.07,3,8,16,1.21,11.89,20.0
2676,600714,金瑞矿业,7.26,2.11,5,19,18,5.99,22.64,20.0
282,000752,西藏发展,7.99,3.23,5,5,17,5.55,5.55,19.97
2131,600055,万东医疗,13.34,1.75,8,8,13,17.12,17.12,19.96
2683,600721,百花村,6.31,1.77,4,17,13,5.52,28.51,19.96
537,002082,万邦德,9.32,-0.21,5,18,16,8.88,23.77,19.95
2504,600516,方大炭素,23.09,0.39,4,3,18,2.85,1.67,19.95
1797,300441,鲍斯股份,8.24,6.05,3,8,16,7.29,11.8,19.94
2315,600266,北京城建,9.81,0.41,3,3,19,3.05,3.05,19.93
589,002134,天津普林,7.22,2.7,3,3,17,5.71,5.71,19.93
2,000004,国农科技,19.02,-0.52,-1,-1,17,0.0,0.0,19.92
2744,600787,中储股份,6.26,0.16,5,19,19,2.12,19.92,19.92
1290,002864,盘龙药业,36.67,2.57,2,18,17,2.57,26.23,19.91
1882,300529,健帆生物,49.10,-1.94,-1,5,19,0.0,2.74,19.9
2302,600249,两面针,4.64,2.88,4,3,17,6.67,4.27,19.9
1160,002721,金一文化,6.81,3.18,2,2,16,3.18,3.18,19.89
900,002452,长高集团,4.46,4.69,5,9,17,7.47,13.49,19.89
3383,603701,德宏股份,13.27,0.91,5,18,17,4.08,21.08,19.87
1273,002846,英联股份,12.38,0.65,3,2,17,2.4,0.65,19.85
758,002306,*ST云网,3.93,1.81,2,2,18,1.81,1.81,19.82
2695,600733,北汽蓝谷,9.55,5.64,5,3,17,6.7,5.76,19.82
2548,600569,安阳钢铁,3.81,2.7,5,13,19,5.83,14.76,19.81
33,000042,中洲控股,13.55,3.36,5,8,19,7.71,7.71,19.81
1046,002601,龙蟒佰利,15.00,3.66,5,8,18,5.86,5.63,19.81
2874,600979,广安爱众,5.08,2.01,6,9,16,5.18,7.17,19.81
560,002105,信隆健康,4.90,0.62,5,18,17,6.75,22.19,19.8
307,000791,甘肃电投,6.05,1.85,3,3,19,4.31,4.31,19.8
2868,600971,恒源煤电,7.08,1.58,8,8,19,8.09,8.09,19.8
2403,600371,万向德农,7.81,0.0,5,3,17,4.97,4.13,19.79
2145,600070,浙江富润,8.17,0.86,2,2,9,0.86,0.86,19.79
2478,600486,扬农化工,48.42,2.15,1,4,19,0.0,0.77,19.79
2244,600184,光电股份,11.87,2.06,3,3,18,4.86,4.86,19.78
1059,002615,哈尔斯,6.54,4.14,9,8,17,14.34,10.85,19.78
1443,300081,恒信东方,10.85,0.65,5,5,18,7.75,7.75,19.76
1468,300106,西部牧业,6.61,2.32,4,4,18,6.27,6.27,19.75
1755,300398,飞凯材料,18.44,0.49,3,3,17,4.42,4.42,19.74
2463,600463,空港股份,8.31,1.71,10,19,17,14.46,24.03,19.74
2502,600513,联环药业,7.40,2.49,5,19,18,5.71,21.91,19.74
738,002286,保龄宝,6.86,3.0,2,2,17,3.0,3.0,19.72
1220,002785,万里石,10.93,1.49,9,19,17,16.15,21.85,19.72
2730,600771,广誉远,30.17,-0.59,4,3,18,4.03,2.93,19.72
739,002287,奇正藏药,30.29,4.09,3,3,18,6.09,6.09,19.72
1525,300163,先锋新材,4.19,3.2,2,2,16,3.2,3.2,19.71
1330,002907,华森制药,20.71,0.34,5,19,18,3.03,22.62,19.71
3037,601869,长飞光纤,48.89,0.56,3,3,18,2.82,2.82,19.71
243,000695,滨海能源,11.79,-0.92,5,3,19,12.5,4.52,19.7
1992,300648,星云股份,19.81,2.48,4,3,15,5.99,3.18,19.7
1387,300022,吉峰科技,4.62,2.44,2,8,18,2.44,6.45,19.69
1648,300289,利德曼,7.78,2.23,5,8,17,5.56,5.85,19.69
2674,600712,南宁百货,4.50,2.27,9,17,15,13.64,20.64,19.68
1840,300484,蓝海华腾,12.90,1.42,5,3,16,5.05,3.45,19.67
1157,002717,岭南股份,9.13,3.16,3,3,17,4.94,4.94,19.66
2044,300700,岱勒新材,25.63,3.35,5,18,14,7.24,25.88,19.65
3244,603335,迪生力,6.64,1.07,3,3,17,3.91,3.91,19.64
1483,300121,阳谷华泰,10.60,3.21,5,3,18,4.54,4.43,19.64
2417,600387,海越能源,9.20,2.0,3,19,18,4.55,23.16,19.64
3174,603177,德创环保,11.15,1.64,9,9,18,12.63,12.63,19.64
3122,603063,禾望电气,10.72,-1.2,5,5,5,19.64,19.64,19.64
1551,300190,维尔利,5.91,1.03,5,9,19,4.79,9.65,19.64
3227,603309,维力医疗,12.07,3.87,5,19,17,6.44,22.91,19.62
1182,002743,富煌钢构,6.89,1.77,9,19,18,12.03,22.16,19.62
1031,002586,围海股份,5.67,6.38,5,9,17,9.67,16.67,19.62
2257,600198,*ST大唐,9.15,0.0,4,4,17,5.9,5.9,19.61
2192,600121,郑州煤电,3.66,2.52,4,13,18,4.57,14.73,19.61
1234,002802,洪汇新材,24.28,2.36,1,18,16,0.0,23.25,19.61
1658,300299,富春股份,6.35,0.79,3,3,18,5.48,5.48,19.59
2624,600654,ST中安,2.26,5.12,9,9,14,15.9,15.9,19.58
2480,600488,天药股份,4.58,1.78,2,1,18,1.78,0.0,19.58
1659,300300,汉鼎宇佑,12.40,-0.8,3,9,15,4.91,12.83,19.58
1244,002813,路畅科技,28.11,3.61,2,18,16,3.61,23.13,19.57
1940,300592,华凯创意,10.77,2.47,3,19,17,5.38,24.36,19.53
3095,603022,新通联,8.63,3.6,2,19,17,3.6,22.07,19.53
1329,002906,华阳集团,11.57,3.49,2,18,16,3.49,24.54,19.52
1129,002687,乔治白,6.92,4.37,5,4,17,8.81,6.79,19.52
941,002494,华斯股份,6.19,1.48,5,19,18,5.99,22.82,19.5
1884,300531,优博讯,19.30,-0.26,2,2,18,-0.26,-0.26,19.5
177,000601,韶能股份,4.72,2.83,5,9,18,6.31,11.58,19.49
31,000039,中集集团,13.74,0.29,4,19,19,2.16,19.48,19.48
2938,601163,三角轮胎,13.56,5.85,5,9,18,8.31,13.85,19.47
57,000096,广聚能源,10.86,0.18,9,18,18,9.37,19.47,19.47
1489,300127,银河磁体,13.58,2.18,4,4,18,7.1,7.1,19.44
2304,600251,冠农股份,5.90,1.72,5,9,18,4.61,10.07,19.43
454,000999,华润三九,26.80,-0.22,5,8,19,6.6,6.31,19.43
1060,002616,长青集团,8.30,1.97,4,2,18,2.85,1.97,19.42
3299,603527,众源新材,12.74,2.08,2,18,18,2.08,19.4,19.4
332,000822,山东海化,5.91,2.96,5,17,18,5.72,17.73,19.39
1033,002588,史丹利,5.05,2.85,5,9,17,3.91,10.99,19.39
1144,002702,海欣食品,4.99,3.1,9,9,17,15.24,15.24,19.38
2048,300705,九典制药,14.98,3.67,3,3,17,6.32,6.32,19.36
1576,300215,电科院,7.09,0.42,3,3,18,8.08,8.08,19.36
1522,300160,秀强股份,4.38,0.0,3,3,17,2.1,2.1,19.35
2558,600580,卧龙电气,8.02,3.75,5,4,19,7.8,6.65,19.35
2535,600555,海航创新,3.33,2.15,3,17,15,4.72,21.09,19.35
2825,600879,航天电子,6.91,-0.14,9,19,19,9.86,19.34,19.34
1516,300154,瑞凌股份,6.11,1.5,4,19,18,3.74,21.96,19.34
2859,600960,渤海汽车,4.32,3.35,5,18,17,5.88,23.08,19.34
1497,300135,宝利国际,3.27,2.51,5,19,18,6.51,22.01,19.34
2474,600480,凌云股份,9.75,-0.1,5,18,18,5.41,19.34,19.34
1115,002672,东江环保,12.53,0.16,3,3,18,-0.08,-0.08,19.33
396,000921,海信家电,11.37,9.96,4,4,4,19.31,19.31,19.31
2898,601007,金陵饭店,9.70,0.41,3,3,39,0.31,0.31,19.31
11,000014,沙河股份,11.49,1.14,3,3,19,2.59,2.59,19.31
3085,603011,合锻智能,5.75,2.68,5,19,18,5.7,21.82,19.29
2456,600455,博通股份,25.80,2.63,5,18,17,8.09,21.81,19.28
285,000756,新华制药,7.30,2.53,9,8,18,10.61,7.04,19.28
2217,600153,建发股份,8.91,2.18,9,8,22,10.68,5.32,19.28
1504,300142,沃森生物,22.52,0.0,4,8,19,5.83,12.26,19.28
2554,600576,祥源文化,4.95,2.06,18,19,17,21.32,23.44,19.28
408,000935,四川双马,17.77,0.06,4,9,18,1.78,7.18,19.26
403,000929,兰州黄河,7.56,0.93,5,18,17,5.29,20.96,19.24
1857,300503,昊志机电,10.85,4.33,4,3,16,7.64,6.79,19.23
646,002193,如意集团,10.54,3.84,5,9,17,7.88,12.25,19.23
2065,300723,一品红,34.22,0.2,3,9,19,0.8,9.36,19.23
1827,300471,厚普股份,6.95,1.76,4,3,16,7.75,6.43,19.21
1410,300046,台基股份,14.15,-1.19,3,3,18,5.6,5.6,19.21
85,000417,合肥百货,5.34,0.75,3,9,17,5.53,13.38,19.2
849,002401,中远海科,11.24,0.72,4,18,17,6.74,20.21,19.19
367,000885,城发环境,8.89,1.72,9,9,18,12.25,12.25,19.17
3415,603778,乾景园林,5.10,1.8,5,10,17,4.08,14.09,19.16
3240,603330,上海天洋,23.33,1.35,3,2,16,3.46,1.35,19.15
3376,603688,石英股份,15.43,-0.96,4,3,19,2.8,1.92,19.15
379,000900,现代投资,4.98,1.22,9,9,19,13.96,13.96,19.14
1467,300105,龙源技术,4.73,2.83,12,18,18,12.09,19.14,19.14
1411,300047,天源迪科,16.00,-1.66,5,9,9,11.89,19.14,19.14
2486,600496,精工钢构,3.30,2.48,4,18,20,4.1,17.44,19.13
1240,002809,红墙股份,18.19,2.77,5,18,17,6.75,20.78,19.12
2788,600836,界龙实业,4.61,2.9,9,17,16,14.68,21.64,19.12
1308,002883,中设股份,23.51,0.21,4,4,18,-0.13,-0.13,19.1
2645,600681,百川能源,14.22,-2.27,-2,-1,17,-2.27,0.0,19.1
1795,300439,美康生物,16.54,1.91,5,9,18,4.35,10.19,19.08
2388,600354,敦煌种业,4.62,1.99,4,8,16,6.94,8.96,19.07
2397,600365,通葡股份,4.62,1.99,4,4,17,4.52,4.52,19.07
1930,300581,晨曦航空,15.99,1.2,3,13,18,3.36,13.97,19.06
840,002392,北京利尔,4.00,2.3,9,9,18,12.99,12.99,19.05
3200,603227,雪峰科技,4.69,3.08,9,9,18,12.74,12.74,19.04
1192,002755,东方新星,16.70,0.54,2,14,19,0.54,10.16,19.03
807,002357,富临运业,6.63,2.16,3,3,18,1.22,1.22,19.03
3443,603843,正平股份,8.76,3.06,5,18,16,7.09,21.5,19.02
76,000404,长虹华意,4.82,1.9,3,3,17,5.01,5.01,19.01
2995,601599,鹿港文化,3.82,0.0,2,2,19,0.0,0.0,19.0
2508,600520,文一科技,14.91,2.62,3,3,17,5.74,5.74,18.99
390,000913,钱江摩托,10.78,2.96,4,3,18,5.89,5.17,18.98
2303,600250,南纺股份,8.65,1.05,2,9,19,1.05,7.19,18.98
927,002480,新筑股份,6.08,4.29,4,9,18,6.67,11.97,18.98
1291,002865,钧达股份,22.69,1.61,3,2,16,11.77,1.61,18.98
851,002403,爱仕达,9.72,1.25,3,2,18,5.19,1.25,18.97
1637,300277,海联讯,7.40,4.08,5,3,18,7.87,7.56,18.97
580,002125,湘潭电化,9.16,9.96,5,9,9,11.98,18.96,18.96
1019,002574,明牌珠宝,5.96,1.53,5,18,17,5.3,20.16,18.96
2842,600896,*ST海投,5.02,3.08,5,13,18,6.81,17.29,18.96
2595,600620,天宸股份,6.84,0.15,9,13,22,15.93,18.34,18.96
135,000546,金圆股份,10.42,1.56,2,13,18,1.56,14.63,18.95
2282,600227,圣济堂,3.64,1.68,2,9,18,1.68,13.4,18.95
2105,600017,日照港,3.39,2.11,3,3,19,3.04,3.04,18.95
1987,300642,透景生命,42.99,-0.14,5,9,18,2.97,10.57,18.95
816,002367,康力电梯,8.85,-0.78,3,2,9,9.12,-0.78,18.95
2008,300664,鹏鹞环保,11.68,1.83,3,9,17,2.28,12.31,18.94
1557,300196,长海股份,10.36,0.58,5,8,19,4.65,3.91,18.94
731,002279,久其软件,9.11,2.82,3,3,4,13.17,13.17,18.93
3235,603322,超讯通信,40.20,8.12,4,3,3,22.3,18.93,18.93
1901,300549,优德精密,14.59,2.1,3,3,17,5.65,5.65,18.91
3412,603773,沃格光电,51.13,0.04,9,9,17,10.19,10.19,18.91
1064,002620,瑞和股份,7.11,1.57,3,3,18,4.25,4.25,18.9
199,000629,攀钢钒钛,3.90,5.98,5,3,18,5.98,5.98,18.9
1075,002632,道明光学,8.87,0.45,4,3,18,4.35,2.78,18.9
318,000803,金宇车城,14.16,0.71,5,18,16,7.35,21.86,18.89
3459,603880,南卫股份,13.79,2.83,5,18,17,5.19,20.96,18.88
1538,300176,鸿特科技,47.81,0.46,4,4,4,18.87,18.87,18.87
401,000927,一汽夏利,3.97,3.66,5,5,18,4.75,4.75,18.86
3220,603299,井神股份,6.56,2.66,3,8,19,3.14,4.96,18.84
2630,600662,强生控股,5.11,0.39,3,9,18,4.71,11.09,18.84
1651,300292,吴通控股,4.67,0.86,3,3,14,7.36,7.36,18.83
1909,300557,理工光科,27.59,0.47,5,18,17,6.03,20.96,18.82
418,000953,ST河化,4.23,4.96,2,9,17,4.96,14.95,18.82
3101,603029,天鹅股份,15.73,3.62,9,9,17,11.96,11.96,18.81
1765,300408,三环集团,20.72,3.03,4,3,19,4.12,2.57,18.81
3515,603996,中新科技,12.26,7.83,5,4,4,25.49,18.8,18.8
1102,002659,凯文教育,8.53,3.9,4,4,18,7.03,7.03,18.8
204,000635,英 力 特,9.73,3.51,9,9,18,11.97,11.97,18.8
3228,603311,金海环境,12.14,-1.14,-1,13,18,0.0,14.53,18.79
3437,603825,华扬联众,15.56,3.94,3,3,18,7.46,7.46,18.78
2813,600865,百大集团,7.10,1.72,3,9,18,2.9,13.06,18.73
518,002061,浙江交科,9.70,4.86,4,3,18,6.71,6.13,18.73
3097,603025,大豪科技,12.17,1.0,4,9,19,5.92,12.37,18.73
423,000960,锡业股份,12.93,1.49,3,2,18,3.03,1.49,18.73
2591,600616,金枫酒业,5.77,1.94,9,18,16,12.92,23.29,18.72
3052,601919,中远海控,5.20,3.17,1,1,18,0.0,0.0,18.72
299,000780,平庄能源,3.87,2.11,4,4,17,5.16,5.16,18.71
3073,601998,中信银行,6.79,-0.88,-2,-1,13,-0.88,0.0,18.71
3248,603339,四方科技,18.40,0.93,5,9,19,4.84,9.72,18.71
3457,603878,武进不锈,14.35,2.28,4,9,19,4.59,11.59,18.69
3032,601838,成都银行,9.40,1.08,9,9,17,14.63,14.63,18.69
148,000561,烽火电子,7.18,0.7,3,3,18,4.82,4.82,18.68
2492,600502,安徽水利,4.45,1.6,9,9,18,12.37,12.37,18.67
250,000705,浙江震元,7.31,2.09,5,18,18,4.58,18.67,18.67
2600,600626,申达股份,5.98,1.53,5,9,18,7.17,10.74,18.65
208,000639,西王食品,9.04,3.55,2,2,17,3.55,3.55,18.64
3417,603787,新日股份,11.20,1.08,3,3,17,3.13,3.13,18.64
3043,601882,海天精工,9.04,1.46,3,3,17,4.87,4.87,18.64
1016,002571,德力股份,5.54,1.09,4,3,16,5.32,4.92,18.63
2454,600449,宁夏建材,9.17,0.88,5,9,19,6.88,11.69,18.63
1169,002730,电光科技,8.09,2.28,4,3,18,6.17,5.2,18.62
729,002277,友阿股份,4.14,1.72,4,3,18,5.34,4.55,18.62
1255,002825,纳尔股份,17.27,-1.03,5,5,13,11.2,11.2,18.61
3130,603080,新疆火炬,22.05,0.73,4,19,18,4.65,22.91,18.61
905,002457,青龙管业,9.37,1.08,3,9,18,4.11,13.3,18.61
3469,603895,天永智能,27.29,3.96,5,3,14,9.12,8.42,18.6
1717,300358,楚天科技,9.06,1.8,3,9,17,5.1,12.13,18.59
1501,300139,晓程科技,8.94,0.68,3,3,16,7.07,7.07,18.57
3489,603933,睿能科技,20.95,1.45,3,3,17,5.75,5.75,18.56
546,002091,江苏国泰,6.90,1.62,5,3,18,4.86,4.07,18.56
3159,603133,碳元科技,19.87,0.0,3,2,17,3.38,0.0,18.56
827,002379,宏创控股,3.77,0.8,3,3,18,7.1,7.1,18.55
543,002088,鲁阳节能,11.25,0.54,2,9,19,0.54,12.5,18.55
2127,600051,宁波联合,6.71,2.29,5,18,18,4.84,18.55,18.55
65,000157,中联重科,4.41,0.68,4,20,20,4.26,18.55,18.55
164,000586,汇源通信,12.21,-0.89,3,3,18,2.18,2.18,18.54
501,002043,兔 宝 宝,6.33,0.96,5,19,18,5.85,23.15,18.54
3083,603009,北特科技,7.04,2.77,2,18,17,2.77,20.14,18.52
3418,603788,宁波高发,17.15,1.42,13,18,18,12.75,18.52,18.52
1162,002723,金莱特,10.25,4.59,3,9,16,7.89,12.76,18.5
3116,603050,科林电气,14.86,3.12,4,9,17,3.55,11.14,18.5
460,002001,新 和 成,18.33,2.23,2,9,19,2.23,11.36,18.49
1194,002757,南兴装备,33.45,6.02,1,8,16,0.0,11.69,18.49
2172,600099,林海股份,6.92,2.22,9,18,17,11.97,20.56,18.49
2061,300719,安达维尔,12.12,0.75,9,17,16,11.91,21.44,18.48
3123,603066,音飞储存,8.08,2.02,2,9,18,2.02,10.23,18.48
2854,600933,爱柯迪,9.36,1.19,4,9,18,5.41,12.1,18.48
2620,600650,锦江投资,11.61,0.61,5,9,17,6.81,11.63,18.47
2781,600828,茂业商业,5.58,1.45,3,8,17,2.57,9.63,18.47
878,002430,杭氧股份,11.87,2.15,4,9,19,4.31,7.42,18.46
3215,603286,日盈电子,16.30,2.32,5,18,17,8.23,19.85,18.46
248,000702,正虹科技,6.55,0.92,4,3,18,3.97,3.48,18.44
2328,600282,南钢股份,4.24,2.17,4,8,19,3.67,7.61,18.44
1333,002910,庄园牧场,13.69,3.95,3,8,16,5.96,7.88,18.43
622,002168,深圳惠程,11.50,1.05,3,3,18,7.28,7.28,18.43
1181,002742,三圣股份,8.30,2.72,5,18,14,6.41,23.88,18.4
2143,600068,葛洲坝,7.40,1.51,4,8,19,3.64,5.87,18.4
2755,600800,天津磁卡,6.63,3.11,3,3,17,7.8,7.8,18.39
2702,600740,山西焦化,9.98,3.53,4,13,20,4.18,13.54,18.39
56,000090,天健集团,6.12,0.99,5,9,18,2.86,7.18,18.38
1178,002739,万达电影,24.06,3.48,2,2,14,3.48,3.48,18.35
2285,600230,沧州大化,20.38,0.79,1,8,18,0.0,5.21,18.35
97,000488,晨鸣纸业,6.97,1.31,3,3,18,1.75,1.75,18.34
2402,600370,三房巷,3.42,1.79,4,19,18,5.56,19.58,18.34
2383,600348,阳泉煤业,6.13,1.83,9,13,19,12.68,12.68,18.34
3193,603214,爱婴室,43.39,0.44,-2,-1,18,0.44,0.0,18.33
383,000905,厦门港务,7.36,1.66,3,3,18,2.94,2.94,18.33
2075,300736,百邦科技,22.14,0.73,5,17,15,7.32,21.45,18.33
919,002472,双环传动,7.49,0.4,3,3,17,5.49,5.49,18.33
13,000017,深中华A,5.23,1.95,2,2,16,1.95,1.95,18.33
178,000603,盛达矿业,11.36,1.34,2,2,13,1.34,1.34,18.33
1701,300342,天银机电,8.78,1.62,5,18,16,7.2,21.94,18.33
1177,002738,中矿资源,17.18,3.49,4,19,18,5.08,20.22,18.32
928,002481,双塔食品,3.62,3.13,9,18,16,13.84,21.07,18.3
2465,600467,好当家,3.04,1.67,3,3,18,3.05,3.05,18.29
184,000610,西安旅游,8.68,-0.69,3,3,16,3.33,3.33,18.26
3183,603188,亚邦股份,9.07,3.19,5,9,17,6.71,12.25,18.25
1105,002662,京威股份,4.99,4.61,3,2,16,8.71,4.61,18.25
275,000735,罗 牛 山,13.23,-2.0,-1,-1,18,0.0,0.0,18.23
3019,601727,上海电气,5.97,1.19,4,9,18,5.85,14.59,18.22
290,000761,本钢板材,4.03,3.6,9,9,18,13.52,13.52,18.18
2532,600550,保变电气,4.68,1.96,3,18,16,6.12,20.62,18.18
2864,600966,博汇纸业,3.64,2.54,5,17,16,4.0,20.13,18.18
3397,603725,天安新材,12.55,0.24,5,18,16,2.87,20.79,18.17
1798,300442,普丽盛,14.96,1.91,3,18,16,4.91,22.42,18.17
2299,600246,万通地产,4.23,3.17,4,8,21,4.7,6.02,18.16
2871,600976,健民集团,17.64,3.83,5,8,18,5.25,5.69,18.15
1579,300218,安利股份,7.75,3.75,5,9,17,6.46,11.99,18.14
1781,300425,环能科技,5.67,0.53,3,9,18,2.35,12.72,18.13
505,002048,宁波华翔,13.23,3.68,5,13,18,5.5,13.76,18.13
2667,600704,物产中大,5.80,2.29,4,9,18,5.07,11.11,18.13
2774,600821,津劝业,4.89,2.95,9,9,14,14.52,14.52,18.12
1578,300217,东方电热,3.13,2.96,3,8,18,6.1,10.21,18.11
2603,600630,龙头股份,8.10,-0.12,3,3,16,3.85,3.85,18.08
2473,600479,千金药业,9.60,3.0,2,2,20,3.0,3.0,18.08
3354,603650,彤程新材,23.38,0.78,3,3,17,4.28,4.28,18.08
633,002179,中航光电,42.95,0.07,4,4,19,2.82,2.82,18.06
1142,002700,新疆浩源,10.79,1.31,4,9,17,3.55,10.89,18.05
2042,300698,万马科技,18.31,1.67,5,3,16,7.52,6.33,18.05
2800,600851,海欣股份,8.24,0.98,3,3,17,0.86,0.86,18.05
170,000593,大通燃气,7.26,3.57,3,18,16,4.16,22.02,18.05
3491,603937,丽岛新材,13.47,1.89,3,3,16,4.99,4.99,18.05
2716,600755,厦门国贸,8.31,2.59,3,3,19,2.97,2.97,18.04
3340,603616,韩建河山,12.30,0.74,9,9,18,11.11,11.11,18.04
2776,600823,世茂股份,4.58,1.1,9,9,21,10.9,10.9,18.04
1844,300489,中飞股份,14.08,1.66,5,18,17,5.15,19.83,18.02
429,000967,盈峰环境,6.88,0.73,3,3,18,1.93,1.93,18.01
2834,600888,新疆众和,5.18,1.97,4,18,18,3.81,18.0,18.0
1762,300405,科隆股份,8.85,3.03,5,18,16,5.11,20.74,18.0
2686,600724,宁波富达,4.00,1.01,13,19,19,12.36,17.99,17.99
3270,603388,元成股份,12.01,1.95,5,3,18,4.43,3.8,17.98
1921,300570,太辰光,22.97,-1.88,-1,-1,25,0.0,0.0,17.98
1211,002775,文科园林,7.16,1.7,3,9,17,3.62,12.05,17.96
2284,600229,城市传媒,8.28,0.0,3,3,18,4.94,4.94,17.95
1093,002650,加加食品,4.01,2.3,3,3,16,3.89,3.89,17.94
664,002211,宏达新材,5.66,2.91,2,18,17,2.91,19.41,17.92
2641,600676,交运股份,5.20,0.97,4,18,18,5.48,17.91,17.91
1420,300056,三维丝,6.19,1.31,5,4,17,5.99,4.03,17.9
1067,002624,完美世界,30.83,0.1,-1,3,18,0.0,-0.16,17.9
2684,600722,金牛化工,5.60,1.45,3,9,18,2.75,12.68,17.89
1871,300517,海波重科,15.43,1.51,5,9,17,5.11,9.05,17.88
617,002163,中航三鑫,5.87,0.51,3,8,19,0.51,7.9,17.87
2582,600605,汇通能源,11.41,1.88,4,19,18,5.65,20.61,17.87
109,000514,渝 开 发,4.42,2.31,9,18,17,11.62,19.14,17.87
1534,300172,中电环保,6.27,0.48,4,19,17,3.81,21.98,17.86
477,002018,*ST华信,1.32,4.76,2,1,17,4.76,0.0,17.86
3008,601666,平煤股份,4.36,2.83,4,9,18,4.56,13.25,17.84
3051,601918,新集能源,3.57,3.18,4,13,18,5.0,15.16,17.82
1852,300498,温氏股份,38.88,0.99,4,4,4,17.82,17.82,17.82
485,002026,山东威达,6.68,1.52,4,19,18,5.7,21.23,17.81
2865,600967,内蒙一机,12.17,-0.65,4,3,16,4.02,2.53,17.81
2243,600183,生益科技,11.98,-2.12,-1,3,20,0.0,-0.08,17.8
1076,002633,申科股份,9.27,1.98,5,18,16,6.31,19.46,17.79
1977,300631,久吾高科,17.61,0.8,3,3,17,4.08,4.08,17.79
1988,300643,万通智控,10.13,2.63,3,3,17,5.3,5.3,17.79
110,000516,国际医学,5.96,1.53,3,13,18,2.58,13.74,17.79
962,002516,旷达科技,3.51,2.63,5,9,18,6.36,12.5,17.79
137,000548,湖南投资,5.23,0.97,3,3,17,3.16,3.16,17.79
1313,002888,惠威科技,20.47,5.73,5,5,17,6.56,6.56,17.78
1168,002729,好利来,24.39,1.08,5,18,16,7.44,23.18,17.77
