,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
1220,002788,鹭燕医药,14.94,1.91,4,8,16,2.26,8.03,17.36
2792,600846,同济科技,8.79,3.9,2,2,16,3.9,3.9,17.36
246,000702,正虹科技,6.49,2.53,3,2,17,3.02,2.53,17.36
2239,600184,光电股份,11.63,2.74,2,2,17,2.74,2.74,17.36
1808,300455,康拓红外,7.44,2.76,4,8,17,3.33,6.13,17.35
904,002457,青龙管业,9.27,3.0,2,8,17,3.0,12.09,17.34
1016,002571,德力股份,5.48,3.79,3,2,15,4.18,3.79,17.34
2559,600586,金晶科技,3.52,3.23,4,12,17,6.02,10.34,17.33
370,000892,欢瑞世纪,5.35,1.9,2,2,15,1.9,1.9,17.32
161,000585,*ST东电,2.44,0.0,-1,12,18,0.0,11.93,17.31
2412,600387,海越能源,9.02,2.5,2,17,17,2.5,17.3,17.3
1530,300172,中电环保,6.24,0.16,3,18,16,3.31,21.4,17.29
1910,300560,中富通,21.58,4.5,2,2,17,4.5,4.5,17.28
2473,600486,扬农化工,47.40,-0.25,-1,3,18,0.0,-1.35,17.27
615,002163,中航三鑫,5.84,0.0,2,7,18,0.0,7.35,17.27
822,002374,丽鹏股份,3.33,4.06,1,1,14,0.0,0.0,17.25
3461,603890,春秋电子,13.74,3.46,4,17,16,3.7,18.96,17.24
1253,002824,和胜股份,10.54,0.86,8,8,16,9.79,9.79,17.24
872,002424,贵州百灵,10.27,0.59,3,8,17,1.78,12.49,17.24
1258,002829,星网宇达,20.13,3.34,2,2,15,3.34,3.34,17.24
3156,603157,拉夏贝尔,8.98,3.34,3,2,13,4.18,3.34,17.23
2335,600295,鄂尔多斯,9.12,1.67,4,8,18,2.47,10.14,17.22
1047,002604,*ST龙力,1.77,-0.56,-2,-1,16,-0.56,0.0,17.22
56,000090,天健集团,6.06,1.34,4,8,17,1.85,6.13,17.21
1390,300029,天龙光电,5.52,3.18,2,7,16,3.18,3.56,17.2
620,002168,深圳惠程,11.38,6.16,2,2,17,6.16,6.16,17.2
847,002399,海普瑞,24.40,1.75,2,2,18,1.75,1.75,17.2
2490,600506,香梨股份,11.93,2.67,4,7,15,7.19,9.05,17.19
3332,603616,韩建河山,12.21,1.83,8,8,17,10.3,10.3,17.18
3276,603496,恒为科技,28.85,-0.55,4,2,17,4.04,-0.55,17.18
3346,603650,彤程新材,23.20,3.48,2,2,16,3.48,3.48,17.17
1019,002574,明牌珠宝,5.87,1.56,4,17,16,3.71,18.35,17.17
3009,601688,华泰证券,23.49,-1.14,-1,-1,12,0.0,0.0,17.16
795,002346,柘中股份,14.13,4.74,3,2,15,6.08,4.74,17.16
364,000885,城发环境,8.74,0.69,8,8,17,10.35,10.35,17.16
3382,603712,七一二,19.33,2.87,2,17,15,2.87,22.03,17.15
698,002246,北化股份,8.06,1.77,2,18,17,1.77,20.48,17.15
426,000967,盈峰环境,6.83,1.19,2,2,17,1.19,1.19,17.15
1824,300471,厚普股份,6.83,4.59,3,2,15,5.89,4.59,17.15
2444,600436,片仔癀,106.96,-0.03,-1,4,18,0.0,0.97,17.15
1939,300595,欧普康视,49.22,-0.16,8,7,7,20.61,17.13,17.13
1059,002616,长青集团,8.14,1.12,3,1,17,0.87,0.0,17.12
133,000546,金圆股份,10.26,0.39,1,12,17,0.0,12.87,17.12
2440,600428,中远海特,3.97,0.51,8,18,16,9.37,19.94,17.11
1885,300534,陇神戎发,6.57,2.82,4,8,16,2.82,8.42,17.11
2851,600933,爱柯迪,9.25,3.01,3,8,17,4.17,10.78,17.09
2341,600303,曙光股份,4.59,1.55,2,-4,16,1.55,1.55,17.09
1289,002865,钧达股份,22.33,10.0,2,1,15,10.0,0.0,17.09
1644,300289,利德曼,7.61,1.47,4,7,16,3.26,3.54,17.08
271,000732,泰禾集团,16.25,1.94,2,2,12,1.94,1.94,17.07
856,002408,齐翔腾达,7.96,1.53,2,2,17,1.53,1.53,17.06
846,002398,建研集团,5.49,4.57,3,8,17,4.97,9.58,17.06
1063,002620,瑞和股份,7.00,2.64,2,2,17,2.64,2.64,17.06
3406,603778,乾景园林,5.01,0.8,4,9,16,2.24,12.08,17.06
3315,603590,康辰药业,35.92,1.15,4,18,17,2.86,20.09,17.04
2907,601038,一拖股份,5.22,2.76,1,7,14,0.0,7.63,17.04
1465,300106,西部牧业,6.46,2.54,3,3,17,3.86,3.86,17.03
866,002418,康盛股份,4.33,2.12,2,7,14,2.12,6.39,17.03
1037,002593,日上集团,3.78,1.61,3,8,17,1.61,6.78,17.03
1401,300040,九洲电气,6.53,3.16,1,1,18,0.0,0.0,17.03
2670,600712,南宁百货,4.40,1.62,8,16,14,11.11,17.96,17.02
3468,603901,永创智能,7.91,3.13,3,8,17,3.94,10.17,17.01
3210,603297,永新光学,52.78,2.07,9,9,18,13.36,13.36,17.0
2457,600462,九有股份,2.34,0.43,8,8,15,10.9,10.9,17.0
420,000960,锡业股份,12.74,1.51,2,1,17,1.51,0.0,16.99
2277,600227,圣济堂,3.58,2.29,1,8,17,0.0,11.53,16.99
3167,603178,圣龙股份,11.02,3.09,1,1,14,0.0,0.0,16.99
2340,600302,标准股份,5.37,2.29,7,17,17,6.34,16.99,16.99
2386,600358,国旅联合,4.34,4.08,2,2,17,4.08,4.08,16.98
3290,603527,众源新材,12.48,1.05,1,17,17,0.0,16.96,16.96
134,000547,航天发展,10.76,1.51,1,1,22,0.0,0.0,16.96
302,000788,北大医药,6.21,2.31,4,18,17,3.5,19.65,16.95
2168,600100,同方股份,11.32,1.16,2,2,15,1.16,1.16,16.94
3039,601882,海天精工,8.91,3.36,2,2,16,3.36,3.36,16.93
140,000554,泰山石油,6.08,1.0,8,17,16,9.16,18.29,16.92
174,000600,建投能源,6.91,2.37,4,7,21,4.38,5.98,16.92
2331,600290,华仪电气,5.46,4.0,2,2,14,4.0,4.0,16.92
2796,600851,海欣股份,8.16,-0.12,2,2,16,-0.12,-0.12,16.91
2575,600603,广汇物流,4.84,1.47,8,18,18,7.8,16.91,16.91
1288,002864,盘龙药业,35.75,0.7,1,17,16,0.0,23.06,16.91
2660,600701,*ST工新,2.63,1.15,8,8,15,11.91,11.91,16.89
1485,300127,银河磁体,13.29,1.14,3,3,17,4.81,4.81,16.89
2137,600067,冠城大通,4.50,1.58,1,12,18,0.0,11.94,16.88
680,002228,合兴包装,5.54,0.73,4,7,17,4.73,5.12,16.88
2549,600576,祥源文化,4.85,3.63,17,18,16,18.87,20.95,16.87
2595,600626,申达股份,5.89,3.51,4,8,17,5.56,9.07,16.87
3483,603933,睿能科技,20.65,4.24,2,2,16,4.24,4.24,16.86
3409,603788,宁波高发,16.91,1.87,12,17,17,11.18,16.86,16.86
1974,300631,久吾高科,17.47,3.25,2,2,16,3.25,3.25,16.86
1233,002802,洪汇新材,23.72,-0.46,-1,17,15,0.0,20.41,16.85
1792,300439,美康生物,16.23,1.12,4,8,17,2.4,8.13,16.85
707,002255,海陆重工,4.30,2.38,3,17,14,2.87,20.45,16.85
448,000997,新 大 陆,17.96,2.39,3,3,18,2.1,2.1,16.85
2530,600555,海航创新,3.26,2.52,2,16,14,2.52,18.55,16.85
783,002334,英威腾,5.76,3.23,2,2,18,3.23,3.23,16.84
1384,300022,吉峰科技,4.51,2.04,1,7,17,0.0,3.92,16.84
2092,600006,东风汽车,4.44,1.37,8,18,17,11.0,20.33,16.84
2497,600513,联环药业,7.22,0.84,4,18,17,3.14,18.95,16.83
3015,601727,上海电气,5.90,2.79,3,8,17,4.61,13.24,16.83
96,000488,晨鸣纸业,6.88,0.44,2,2,17,0.44,0.44,16.81
909,002462,嘉事堂,16.82,2.25,2,2,17,2.25,2.25,16.81
1549,300192,科斯伍德,9.73,2.53,4,12,15,3.62,11.45,16.81
2682,600724,宁波富达,3.96,0.51,12,18,18,11.24,16.81,16.81
2487,600502,安徽水利,4.38,2.1,8,8,17,10.61,10.61,16.8
1990,300648,星云股份,19.33,0.68,3,2,14,3.42,0.68,16.8
2006,300664,鹏鹞环保,11.47,0.44,2,8,16,0.44,10.29,16.8
76,000404,长虹华意,4.73,3.05,2,2,16,3.05,3.05,16.79
91,000423,东阿阿胶,47.30,0.85,4,7,21,3.41,3.18,16.79
2636,600676,交运股份,5.15,0.98,3,17,17,4.46,16.78,16.78
587,002134,天津普林,7.03,2.93,2,2,16,2.93,2.93,16.78
1298,002875,安奈儿,23.60,-3.0,-2,-1,7,-3.0,0.0,16.77
176,000603,盛达矿业,11.21,0.72,1,1,12,0.0,0.0,16.77
276,000738,航发控制,15.18,2.36,8,8,17,9.92,9.92,16.77
2777,600828,茂业商业,5.50,1.1,2,7,16,1.1,8.06,16.77
3275,603488,展鹏科技,8.78,2.21,4,8,16,3.05,9.48,16.76
715,002265,西仪股份,9.41,1.29,2,17,14,1.29,20.95,16.75
2383,600354,敦煌种业,4.53,3.9,3,7,15,4.86,6.84,16.75
2772,600823,世茂股份,4.53,1.57,8,8,20,9.69,9.69,16.75
2392,600365,通葡股份,4.53,2.95,3,3,16,2.49,2.49,16.75
1128,002688,金河生物,5.30,1.34,7,7,17,4.74,4.74,16.74
2212,600153,建发股份,8.72,0.81,8,7,21,8.32,3.07,16.73
93,000428,华天酒店,3.07,1.99,2,8,17,1.99,9.25,16.73
356,000875,吉电股份,2.93,1.74,2,8,17,1.74,9.74,16.73
2031,300689,澄天伟业,35.54,3.37,2,1,17,3.37,0.0,16.72
814,002366,台海核电,14.66,4.79,1,1,14,0.0,0.0,16.72
2809,600865,百大集团,6.98,1.16,2,8,17,1.16,11.15,16.72
1338,002918,蒙娜丽莎,19.92,2.36,4,8,17,3.32,9.99,16.7
650,002198,嘉应制药,5.87,0.17,8,17,16,7.51,19.55,16.7
1504,300146,汤臣倍健,21.31,-0.33,4,7,18,1.86,3.45,16.7
2053,300713,英可瑞,22.57,2.22,7,16,13,5.52,19.8,16.7
3347,603655,朗博科技,16.21,-0.55,4,17,15,5.33,19.45,16.7
2207,600148,长春一东,17.06,3.02,2,2,17,3.02,3.02,16.69
135,000548,湖南投资,5.18,2.17,2,2,16,2.17,2.17,16.67
600,002147,ST新光,3.08,1.32,3,17,14,1.65,25.2,16.67
2187,600121,郑州煤电,3.57,1.42,3,12,17,2.0,11.91,16.67
1850,300498,温氏股份,38.50,6.06,3,3,3,16.67,16.67,16.67
544,002091,江苏国泰,6.79,2.41,4,2,17,3.19,2.41,16.67
2543,600569,安阳钢铁,3.71,0.27,4,12,18,3.06,11.75,16.67
1937,300592,华凯创意,10.51,2.84,2,18,16,2.84,21.36,16.65
2138,600068,葛洲坝,7.29,1.25,3,7,18,2.1,4.29,16.64
259,000718,苏宁环球,3.79,2.43,7,12,18,6.46,13.13,16.62
727,002277,友阿股份,4.07,2.78,3,2,17,3.56,2.78,16.62
1838,300485,赛升药业,11.66,2.1,4,8,17,2.73,8.67,16.6
186,000615,京汉股份,5.97,3.65,2,2,17,3.65,3.65,16.6
1876,300525,博思软件,32.47,0.22,3,8,8,3.14,16.59,16.59
308,000795,英洛华,4.43,2.78,2,2,17,2.78,2.78,16.58
1628,300271,华宇软件,19.97,1.06,4,8,8,4.83,16.58,16.58
893,002445,ST中南,2.04,0.99,2,17,14,0.99,22.16,16.57
1576,300219,鸿利智汇,8.31,2.85,3,1,16,3.23,0.0,16.55
3265,603398,邦宝益智,13.46,0.22,4,12,16,1.51,13.4,16.54
2297,600249,两面针,4.51,1.35,3,2,16,3.68,1.35,16.54
547,002094,青岛金王,5.64,3.11,2,2,16,3.11,3.11,16.53
1140,002700,新疆浩源,10.65,-0.47,3,8,16,2.21,9.46,16.52
806,002357,富临运业,6.49,-0.92,2,2,17,-0.92,-0.92,16.52
2580,600609,金杯汽车,3.74,1.63,2,17,16,1.63,17.98,16.51
1165,002729,好利来,24.13,2.9,4,17,15,6.3,21.87,16.51
573,002120,韵达股份,40.80,9.0,7,7,7,16.5,16.5,16.5
2872,600980,北矿科技,11.93,2.84,4,2,17,3.74,2.84,16.5
1713,300358,楚天科技,8.90,3.25,2,8,16,3.25,10.15,16.49
2101,600017,日照港,3.32,0.91,2,2,18,0.91,0.91,16.49
63,000155,川能动力,4.17,2.21,4,2,17,4.25,2.21,16.48
1807,300454,深信服,100.00,-1.28,-1,7,17,0.0,2.17,16.47
1781,300428,四通新材,12.45,5.24,4,18,15,6.32,22.66,16.46
1899,300549,优德精密,14.29,3.48,2,2,16,3.48,3.48,16.46
2586,600616,金枫酒业,5.66,1.98,8,17,15,10.76,20.94,16.46
1697,300342,天银机电,8.64,3.35,4,17,15,5.49,20.0,16.44
1176,002740,爱迪尔,6.73,1.36,2,2,20,1.36,1.36,16.44
138,000552,靖远煤电,3.12,1.3,3,8,17,1.63,11.03,16.42
2582,600611,大众交通,4.75,3.71,3,8,17,4.4,8.94,16.42
1493,300135,宝利国际,3.19,1.27,4,18,17,3.91,19.03,16.42
2404,600378,天科股份,10.78,3.85,4,8,20,5.79,9.44,16.41
1900,300550,和仁科技,55.20,1.88,2,2,18,1.88,1.88,16.41
607,002154,报 喜 鸟,3.76,1.62,9,9,17,14.98,14.98,16.41
1695,300340,科恒股份,17.73,2.31,3,2,15,4.48,2.31,16.41
2771,600822,上海物贸,10.15,2.32,4,17,16,5.4,18.44,16.4
380,000905,厦门港务,7.24,1.26,2,2,17,1.26,1.26,16.4
1417,300056,三维丝,6.11,1.83,4,3,16,4.62,2.69,16.38
2720,600765,中航重机,10.23,1.19,2,8,18,1.19,8.48,16.38
840,002392,北京利尔,3.91,1.3,8,8,17,10.45,10.45,16.37
180,000608,阳光股份,5.90,0.17,4,18,17,1.55,18.0,16.37
2224,600167,联美控股,12.66,0.72,-2,-2,18,0.72,0.72,16.36
283,000756,新华制药,7.12,0.42,8,7,17,7.88,4.4,16.34
3011,601699,潞安环能,8.33,-0.24,3,10,18,0.48,9.89,16.34
2460,600467,好当家,2.99,1.36,2,2,17,1.36,1.36,16.34
3490,603960,克来机电,31.41,0.1,2,9,17,0.1,11.82,16.33
1785,300432,富临精工,6.77,4.96,4,2,17,5.95,4.96,16.32
38,000049,德赛电池,34.56,2.04,1,2,17,0.0,2.04,16.32
2098,600012,皖通高速,6.70,1.82,1,8,17,0.0,10.74,16.32
2746,600794,保税科技,3.21,3.88,2,1,17,3.88,0.0,16.3
3008,601678,滨化股份,5.28,1.15,8,8,16,10.46,10.46,16.3
2002,300660,江苏雷利,22.62,3.24,4,17,17,4.58,16.3,16.3
2684,600726,华电能源,2.50,1.63,2,2,13,1.63,1.63,16.28
394,000922,佳电股份,8.07,2.41,8,7,17,14.63,7.89,16.28
1427,300067,安诺其,5.79,1.94,4,18,17,2.3,18.4,16.27
1086,002645,华宏科技,8.58,3.0,2,2,16,3.0,3.0,16.26
297,000780,平庄能源,3.79,1.88,3,3,16,2.99,2.99,16.26
2789,600843,上工申贝,8.15,2.64,1,8,16,0.0,8.67,16.26
2397,600370,三房巷,3.36,1.2,3,18,17,3.7,17.48,16.26
2481,600496,精工钢构,3.22,0.94,3,17,19,1.58,14.59,16.25
3260,603387,基蛋生物,32.06,1.01,4,8,17,2.79,7.95,16.24
3022,601800,中国交建,12.75,1.43,2,8,17,1.43,12.14,16.23
2037,300696,爱乐达,25.06,0.93,2,17,15,0.93,19.45,16.23
248,000705,浙江震元,7.16,1.27,4,17,17,2.43,16.23,16.23
2434,600420,现代制药,10.10,1.92,8,8,17,10.02,10.02,16.23
2451,600455,博通股份,25.14,2.74,4,17,16,5.32,18.7,16.23
736,002286,保龄宝,6.66,1.52,1,1,16,0.0,0.0,16.23
2378,600348,阳泉煤业,6.02,1.01,8,12,18,10.66,10.66,16.22
280,000752,西藏发展,7.74,1.98,4,4,16,2.25,2.25,16.22
2680,600722,金牛化工,5.52,1.28,2,8,17,1.28,11.07,16.21
2960,601298,青岛港,8.10,-0.49,2,7,8,-0.49,11.42,16.21
2654,600694,大商股份,30.04,3.55,4,8,17,5.44,10.97,16.21
1157,002721,金一文化,6.60,2.01,1,1,15,0.0,0.0,16.2
2448,600448,华纺股份,6.67,9.17,7,7,7,16.2,16.2,16.2
175,000601,韶能股份,4.59,2.0,4,8,17,3.38,8.51,16.2
1992,300650,太龙照明,15.93,4.87,2,2,16,4.87,4.87,16.19
3080,603011,合锻智能,5.60,2.0,4,18,17,2.94,18.64,16.18
2768,600819,耀皮玻璃,4.81,2.12,1,17,15,0.0,19.06,16.18
2089,300760,迈瑞医疗,132.60,0.04,4,4,8,4.16,4.16,16.14
3118,603066,音飞储存,7.92,2.72,1,8,17,0.0,8.05,16.13
143,000558,莱茵体育,3.60,4.05,2,2,15,4.05,4.05,16.13
2778,600829,人民同泰,6.84,1.03,8,8,16,9.97,9.97,16.13
916,002469,三维工程,4.61,3.13,4,8,17,3.83,7.96,16.12
1869,300517,海波重科,15.20,1.54,4,8,16,3.54,7.42,16.12
3155,603139,康惠制药,17.65,2.44,8,8,16,10.04,10.04,16.12
3184,603208,江山欧派,31.33,1.1,8,12,16,11.97,12.58,16.12
2039,300698,万马科技,18.01,4.59,4,2,15,5.75,4.59,16.12
483,002028,思源电气,12.25,1.58,4,2,17,4.88,1.58,16.11
2984,601558,ST锐电,1.37,0.74,8,7,18,11.38,7.87,16.1
1841,300489,中飞股份,13.85,2.97,4,17,16,3.44,17.87,16.09
1033,002588,史丹利,4.91,1.03,4,8,16,1.03,7.91,16.08
1313,002890,弘宇股份,21.10,1.1,4,8,16,4.92,9.61,16.06
2272,600221,海航控股,2.24,1.82,2,2,16,1.82,1.82,16.06
13,000017,深中华A,5.13,3.22,1,1,15,0.0,0.0,16.06
481,002026,山东威达,6.58,3.79,3,18,17,4.11,19.42,16.05
3450,603878,武进不锈,14.03,1.23,3,8,18,2.26,9.1,16.05
1446,300086,康芝药业,6.37,3.75,8,18,16,11.17,19.96,16.03
109,000516,国际医学,5.87,1.03,2,12,17,1.03,12.02,16.01
422,000962,东方钽业,7.83,2.22,2,2,17,2.22,2.22,16.0
1521,300163,先锋新材,4.06,2.78,1,1,15,0.0,0.0,16.0
1610,300253,卫宁健康,13.63,2.33,4,8,8,5.74,16.0,16.0
1154,002717,岭南股份,8.85,1.72,2,2,16,1.72,1.72,15.99
1166,002730,电光科技,7.91,2.86,3,2,17,3.81,2.86,15.98
1208,002775,文科园林,7.04,1.88,2,8,16,1.88,10.17,15.98
878,002430,杭氧股份,11.62,1.66,3,8,18,2.11,5.16,15.97
1795,300442,普丽盛,14.68,2.95,2,17,15,2.95,20.13,15.96
2503,600520,文一科技,14.53,3.05,2,2,16,3.05,3.05,15.96
3504,603988,中电电机,10.97,3.49,4,17,16,5.48,16.95,15.96
330,000822,山东海化,5.74,2.32,4,16,17,2.68,14.34,15.96
353,000863,三湘印象,4.65,1.97,2,19,19,1.97,15.96,15.96
1202,002769,普路通,11.93,2.05,1,8,16,0.0,10.36,15.94
33,000042,中洲控股,13.11,2.66,4,7,18,4.21,4.21,15.92
2167,600099,林海股份,6.77,1.5,8,17,16,9.55,17.94,15.92
1600,300243,瑞丰高材,9.83,1.97,4,2,18,1.87,1.97,15.92
3025,601811,新华文轩,13.40,7.72,2,1,14,7.72,0.0,15.92
2324,600282,南钢股份,4.15,-0.24,3,7,18,1.47,5.33,15.92
1479,300121,阳谷华泰,10.27,1.18,4,2,17,1.28,1.18,15.91
1743,300390,天华超净,9.18,4.68,4,2,16,4.56,4.68,15.91
2075,300739,明阳电路,23.90,3.46,2,2,16,3.46,3.46,15.91
1239,002809,红墙股份,17.70,3.09,4,17,16,3.87,17.53,15.91
2527,600550,保变电气,4.59,4.08,2,17,15,4.08,18.3,15.91
456,002001,新 和 成,17.93,1.59,1,8,18,0.0,8.93,15.9
2123,600051,宁波联合,6.56,1.23,4,17,17,2.5,15.9,15.9
132,000545,金浦钛业,3.87,2.38,4,8,15,4.31,9.32,15.87
1464,300105,龙源技术,4.60,2.68,11,17,17,9.0,15.87,15.87
1770,300417,南华仪器,17.16,2.2,4,17,16,3.06,17.45,15.87
3485,603937,丽岛新材,13.22,3.04,2,2,15,3.04,3.04,15.86
2172,600106,重庆路桥,3.58,1.42,2,2,17,1.42,1.42,15.86
1676,300321,同大股份,14.98,2.04,4,17,17,3.1,15.85,15.85
2483,600498,烽火通信,33.64,2.87,2,1,17,2.87,0.0,15.84
1664,300309,吉艾科技,7.62,2.56,3,2,15,3.39,2.56,15.81
337,000833,粤桂股份,5.64,0.18,4,18,17,5.62,19.49,15.81
321,000811,冰轮环境,6.52,3.82,1,1,15,0.0,0.0,15.81
2798,600854,春兰股份,4.47,2.52,4,8,17,4.44,9.56,15.8
1812,300459,金科文化,8.28,2.22,1,19,18,0.0,18.29,15.8
1054,002611,东方精工,4.25,2.66,2,2,12,2.66,2.66,15.8
1142,002702,海欣食品,4.84,5.91,8,8,16,11.78,11.78,15.79
2658,600698,湖南天雁,4.18,3.72,2,1,13,3.72,0.0,15.79
2041,300700,岱勒新材,24.80,1.22,4,17,13,3.77,21.81,15.78
3143,603116,红蜻蜓,8.51,1.07,3,8,17,1.43,5.98,15.78
3207,603286,日盈电子,15.93,1.59,4,17,16,5.78,17.13,15.77
3251,603367,辰欣药业,17.18,0.82,4,8,17,2.63,7.98,15.77
809,002361,神剑股份,4.48,2.05,1,8,16,0.0,8.74,15.76
2784,600836,界龙实业,4.48,4.43,8,16,15,11.44,18.21,15.76
1252,002823,凯中精密,11.90,2.94,3,3,16,3.75,3.75,15.76
3212,603299,井神股份,6.39,0.47,2,7,18,0.47,2.24,15.76
1563,300206,理邦仪器,6.98,2.65,4,2,18,3.41,2.65,15.75
1470,300111,向日葵,2.72,3.82,1,1,17,0.0,0.0,15.74
1158,002722,金轮股份,17.08,2.64,1,12,17,0.0,9.84,15.72
2831,600888,新疆众和,5.08,1.2,3,17,17,1.8,15.72,15.72
3261,603388,元成股份,11.78,1.82,4,2,17,2.43,1.82,15.72
40,000055,方大集团,6.55,2.34,3,3,13,2.66,2.66,15.72
3357,603667,五洲新春,9.58,2.24,2,2,17,2.24,2.24,15.7
2577,600605,汇通能源,11.20,1.73,3,18,17,3.7,18.39,15.7
3171,603183,建研院,17.92,2.05,2,17,14,2.05,18.99,15.69
729,002279,久其软件,8.86,10.06,2,2,3,10.06,10.06,15.67
2200,600136,当代明诚,9.45,1.83,4,8,17,4.88,9.25,15.67
2537,600562,国睿科技,16.25,3.9,2,1,16,3.9,0.0,15.66
744,002294,信立泰,25.55,3.65,8,7,8,15.66,10.46,15.66
710,002260,*ST德奥,3.25,0.62,7,17,16,5.52,19.49,15.66
936,002489,浙江永强,3.25,2.85,2,2,15,2.85,2.85,15.66
3460,603889,新澳股份,10.42,0.1,3,12,17,1.66,12.16,15.65
2112,600029,南方航空,8.50,0.95,2,1,12,0.95,0.0,15.65
794,002345,潮宏基,5.10,2.2,3,2,15,3.03,2.2,15.65
1302,002879,长缆科技,15.96,5.28,2,2,17,5.28,5.28,15.65
3077,603008,喜临门,10.72,4.79,2,2,17,4.79,4.79,15.64
9,000011,深物业A,11.02,0.92,1,7,17,0.0,5.05,15.63
2704,600747,ST大控,1.48,1.37,8,8,15,9.63,9.63,15.62
1867,300515,三德科技,10.07,2.65,4,8,17,3.71,6.11,15.61
3452,603880,南卫股份,13.41,2.44,4,17,16,2.29,17.63,15.6
97,000498,山东路桥,6.15,0.16,3,7,17,2.5,6.59,15.6
1003,002558,巨人网络,22.84,1.51,2,2,17,1.51,1.51,15.59
2215,600157,永泰能源,2.15,0.0,-1,3,16,0.0,-0.92,15.59
1045,002601,龙蟒佰利,14.47,1.54,4,7,17,2.12,1.9,15.58
1119,002678,珠江钢琴,6.68,1.98,4,2,16,2.14,1.98,15.57
2201,600137,浪莎股份,14.92,1.22,2,2,16,1.22,1.22,15.57
387,000913,钱江摩托,10.47,2.15,3,2,17,2.85,2.15,15.56
1913,300563,神宇股份,27.86,3.45,3,2,17,3.92,3.45,15.55
2377,600346,恒力股份,15.24,2.14,1,1,18,0.0,0.0,15.54
142,000557,西部创业,4.24,1.44,4,7,17,3.67,3.41,15.53
2066,300729,乐歌股份,25.25,1.45,1,12,16,0.0,11.78,15.51
2102,600018,上港集团,6.18,1.81,3,8,23,2.32,8.8,15.51
586,002133,广宇集团,4.17,1.46,8,17,17,8.59,15.51,15.51
59,000100,TCL 集团,3.80,10.14,3,2,3,15.5,10.14,15.5
985,002540,亚太科技,5.44,1.87,2,2,16,1.87,1.87,15.5
2432,600418,江淮汽车,5.44,1.87,18,17,16,20.89,18.0,15.5
1859,300507,苏奥传感,19.75,4.22,4,2,16,4.06,4.22,15.5
1327,002906,华阳集团,11.18,3.23,1,17,15,0.0,20.34,15.5
1075,002633,申科股份,9.09,2.6,4,17,15,4.24,17.14,15.5
303,000789,万年青,13.04,-0.31,4,12,18,3.41,10.23,15.5
1318,002896,中大力德,35.10,5.56,3,1,14,6.01,0.0,15.5
3436,603843,正平股份,8.50,1.67,4,17,15,3.91,17.89,15.49
397,000926,福星股份,7.38,1.51,2,12,18,1.51,10.98,15.49
3192,603227,雪峰科技,4.55,1.34,8,8,17,9.37,9.37,15.48
603,002150,通润装备,7.76,-0.13,4,18,17,0.91,19.94,15.48
2663,600704,物产中大,5.67,1.98,3,8,17,2.72,8.62,15.48
2856,600960,渤海汽车,4.18,1.46,4,17,16,2.45,19.09,15.47
721,002271,东方雨虹,20.15,0.75,4,12,12,4.84,15.47,15.47
219,000667,美好置业,2.84,1.43,2,2,19,1.43,1.43,15.45
625,002173,创新医疗,8.45,1.68,1,1,16,0.0,0.0,15.44
2560,600587,新华医疗,14.45,1.05,17,16,16,18.44,15.42,15.42
3007,601677,明泰铝业,10.78,3.75,7,17,16,6.31,16.67,15.42
1067,002625,光启技术,11.91,3.84,1,1,15,0.0,0.0,15.41
2437,600423,*ST柳化,3.82,0.26,-1,16,13,0.0,17.54,15.41
3478,603920,世运电路,13.48,2.35,2,2,16,2.35,2.35,15.41
2621,600657,信达地产,5.02,1.21,3,18,17,2.87,18.12,15.4
2839,600896,*ST海投,4.87,2.1,4,12,17,3.62,13.79,15.4
1243,002813,路畅科技,27.13,1.8,1,17,15,0.0,18.83,15.4
381,000906,浙商中拓,5.85,1.56,3,17,16,4.09,17.23,15.38
2689,600731,湖南海利,5.25,0.38,3,18,17,3.35,18.24,15.38
1229,002798,帝欧家居,19.21,3.34,2,7,7,3.34,15.38,15.38
2966,601330,绿色动力,13.96,-0.92,2,8,15,-0.92,11.15,15.37
3090,603022,新通联,8.33,1.96,1,18,16,0.0,17.82,15.37
137,000551,创元科技,6.98,2.05,4,18,17,3.25,18.51,15.37
937,002490,山东墨龙,4.88,2.74,8,8,16,9.66,9.66,15.37
3259,603386,广东骏亚,18.24,1.22,4,8,15,5.37,13.08,15.37
231,000681,视觉中国,28.32,1.54,3,2,16,6.07,1.54,15.36
1198,002765,蓝黛传动,7.36,0.96,4,7,16,4.55,3.37,15.36
918,002471,中超控股,3.38,2.74,3,2,17,4.32,2.74,15.36
1303,002880,卫光生物,47.33,0.72,4,7,18,2.56,6.12,15.35
945,002498,汉缆股份,2.93,1.38,4,2,17,1.03,1.38,15.35
2899,601011,宝泰隆,6.62,3.6,1,1,17,0.0,0.0,15.33
3078,603009,北特科技,6.85,1.78,1,17,16,0.0,16.89,15.32
2927,601128,常熟银行,8.06,2.15,8,8,8,15.31,15.31,15.31
1761,300408,三环集团,20.11,-0.45,3,2,18,1.06,-0.45,15.31
2848,600919,江苏银行,7.46,0.54,8,8,8,15.3,15.3,15.3
3023,601801,皖新传媒,7.99,2.7,3,8,17,4.04,10.06,15.3
1091,002650,加加食品,3.92,1.55,2,2,15,1.55,1.55,15.29
95,000430,张家界,5.96,0.85,4,17,17,2.94,15.28,15.28
