,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
1541,300218,安利股份,8.00,3.23,6,10,18,9.89,15.61,21.95
2926,601688,华泰证券,24.45,0.2,2,2,14,0.2,0.2,21.95
2312,600336,澳柯玛,4.50,0.45,5,5,19,5.14,5.14,21.95
495,002053,云南能投,8.28,1.47,5,10,19,8.52,13.11,21.94
2286,600303,曙光股份,4.78,1.27,4,2,18,5.75,1.27,21.94
1160,002749,国光股份,22.30,-0.84,-1,10,19,0.0,16.15,21.92
2705,600829,人民同泰,7.18,-0.42,10,10,18,15.43,15.43,21.9
2397,600463,空港股份,8.46,1.81,11,20,18,16.53,26.27,21.9
1709,300396,迪瑞医疗,16.14,-1.41,3,14,21,2.93,13.34,21.9
1461,300135,宝利国际,3.34,2.14,6,20,19,8.79,24.63,21.9
522,002082,万邦德,9.47,1.61,6,19,17,10.63,25.76,21.88
2755,600888,新疆众和,5.35,3.28,5,19,19,7.21,21.87,21.87
1662,300346,南大光电,13.93,-2.59,-1,5,6,0.0,10.82,21.87
2279,600295,鄂尔多斯,9.48,3.95,5,9,19,6.52,14.49,21.85
2667,600787,中储股份,6.36,1.6,6,20,20,3.75,21.84,21.84
2323,600353,旭光股份,5.69,0.53,4,4,19,7.97,7.97,21.84
2045,600006,东风汽车,4.63,0.0,10,20,19,15.75,25.47,21.84
2302,600325,华发股份,7.87,-1.01,-1,9,25,0.0,6.93,21.83
308,000803,金宇车城,14.51,2.47,6,19,17,10.01,24.87,21.83
2093,600074,*ST保千,1.34,4.69,4,2,19,9.84,4.69,21.82
484,002041,登海种业,6.70,1.52,6,9,17,6.86,8.59,21.82
918,002494,华斯股份,6.31,1.94,6,20,19,8.05,25.2,21.81
845,002416,爱施德,6.76,4.16,10,10,14,21.15,21.15,21.8
2193,600193,*ST创兴,4.19,4.23,6,19,18,10.85,25.07,21.8
1751,300440,运达科技,7.60,1.06,6,10,19,6.44,10.47,21.79
1619,300300,汉鼎宇佑,12.63,1.85,4,10,16,6.85,14.92,21.79
713,002277,友阿股份,4.25,2.66,4,4,19,7.32,7.32,21.78
1319,002930,宏川智慧,29.41,4.0,3,6,18,6.48,5.19,21.78
3348,603856,东宏股份,13.20,0.46,4,4,19,10.18,10.18,21.77
2540,600638,新黄浦,10.41,6.01,4,3,19,9.81,6.77,21.75
2511,600603,广汇物流,5.04,1.41,10,20,20,12.25,21.74,21.74
3265,603667,五洲新春,10.08,0.5,4,4,19,7.58,7.58,21.74
3202,603527,众源新材,12.99,1.96,3,19,19,4.09,21.74,21.74
1524,300201,海伦哲,5.21,3.37,5,4,17,6.98,6.76,21.73
1916,300618,寒锐钴业,82.48,1.21,2,2,19,1.21,1.21,21.72
2196,600197,伊力特,17.15,-1.55,-2,-1,33,-1.55,0.0,21.72
975,002553,南方轴承,6.84,5.56,10,14,19,16.52,18.13,21.71
1242,002843,泰嘉股份,14.75,5.21,6,19,18,11.07,23.43,21.7
3101,603222,济民制药,18.68,10.01,2,2,11,10.01,10.01,21.69
418,000968,蓝焰控股,13.24,-1.12,-3,-1,20,-1.19,0.0,21.69
1998,300705,九典制药,15.27,1.94,4,4,18,8.37,8.37,21.67
603,002166,莱茵生物,7.86,-0.51,4,4,19,4.11,4.11,21.67
3080,603177,德创环保,11.34,1.7,10,10,19,14.55,14.55,21.67
2123,600108,亚盛集团,3.37,3.37,5,10,19,8.01,14.24,21.66
2591,600699,均胜电子,26.34,-1.61,-1,10,20,0.0,12.09,21.66
3057,603118,共进股份,8.48,-0.12,5,5,19,5.74,5.74,21.66
2283,600300,维维股份,3.54,3.81,4,10,17,9.26,16.83,21.65
274,000753,漳州发展,3.71,1.37,3,2,19,3.63,1.37,21.64
2077,600056,中国医药,15.41,-1.28,-1,-1,20,0.0,0.0,21.63
1230,002829,星网宇达,20.88,3.57,4,4,17,7.19,7.19,21.61
1795,300485,赛升药业,12.16,0.66,6,10,19,7.14,13.33,21.6
2905,601567,三星医疗,6.98,0.0,6,20,19,5.76,23.76,21.6
2141,600127,金健米业,3.66,3.39,4,10,18,8.93,16.93,21.59
1959,300664,鹏鹞环保,11.94,2.23,4,10,18,4.55,14.81,21.59
2340,600372,中航电子,16.95,0.41,10,10,19,11.66,11.66,21.59
298,000791,甘肃电投,6.14,1.49,4,4,20,5.86,5.86,21.58
1815,300506,名家汇,17.97,1.13,4,4,19,3.57,3.57,21.58
1376,300046,台基股份,14.43,1.98,4,4,19,7.69,7.69,21.57
846,002417,深南股份,9.42,-1.98,5,4,18,5.84,5.02,21.55
2072,600051,宁波联合,6.88,2.53,6,19,19,7.5,21.55,21.55
3293,603717,天域生态,10.72,3.98,10,10,18,15.27,15.27,21.54
1278,002883,中设股份,23.99,2.04,5,5,19,1.91,1.91,21.53
3386,603926,铁流股份,17.45,5.82,6,10,19,10.79,14.88,21.52
545,002105,信隆健康,4.97,1.43,6,19,18,8.28,23.94,21.52
915,002490,山东墨龙,5.14,0.59,10,10,18,15.51,15.51,21.51
1138,002724,海洋王,6.78,1.04,10,10,18,12.25,12.25,21.51
964,002542,中化岩土,5.14,0.0,5,3,19,7.31,2.8,21.51
124,000537,广宇发展,8.76,-1.35,-2,-1,19,-1.35,0.0,21.5
3055,603116,红蜻蜓,8.93,0.22,5,10,19,6.44,11.21,21.5
1244,002846,英联股份,12.55,1.37,4,3,18,3.8,2.03,21.49
2603,600714,金瑞矿业,7.35,1.24,6,20,19,7.3,24.16,21.49
742,002307,北新路桥,6.84,1.18,12,17,16,18.75,24.82,21.49
823,002393,力生制药,27.15,1.0,10,10,20,15.24,15.24,21.48
721,002286,保龄宝,6.96,1.46,3,3,18,4.5,4.5,21.47
1718,300405,科隆股份,9.11,2.94,6,19,17,8.19,24.28,21.47
1618,300299,富春股份,6.45,1.57,4,4,19,7.14,7.14,21.47
3345,603843,正平股份,8.94,2.05,6,19,17,9.29,23.99,21.47
290,000780,平庄能源,3.96,2.33,5,5,18,7.61,7.61,21.47
988,002566,益盛药业,7.19,-0.14,6,19,18,7.15,24.18,21.45
3008,603029,天鹅股份,16.08,2.23,10,10,18,14.45,14.45,21.45
892,002465,海格通信,10.08,-0.1,-1,10,19,0.0,11.5,21.45
1781,300471,厚普股份,7.08,1.87,5,4,17,9.77,8.42,21.44
1711,300398,飞凯材料,18.70,1.41,4,4,18,5.89,5.89,21.43
2785,600966,博汇纸业,3.74,2.75,6,18,17,6.86,23.43,21.43
2160,600153,建发股份,9.07,1.8,10,9,23,12.67,7.21,21.42
1785,300475,聚隆科技,10.43,-1.79,6,14,18,10.84,17.32,21.42
1522,300199,翰宇药业,10.43,-0.19,4,10,17,3.88,16.28,21.42
2414,600488,天药股份,4.65,1.53,3,2,19,3.33,1.53,21.41
2053,600017,日照港,3.46,2.06,4,4,20,5.17,5.17,21.4
1690,300376,易事特,6.07,0.33,6,10,10,13.67,21.4,21.4
1796,300486,东杰智能,16.34,5.76,5,4,18,11.92,9.66,21.4
796,002365,永安药业,12.82,5.43,10,10,19,17.61,17.61,21.4
2118,600101,明星电力,8.57,-0.46,-2,9,23,-0.46,5.93,21.39
2573,600679,上海凤凰,12.15,0.66,4,4,17,5.19,5.19,21.38
500,002058,威 尔 泰,13.91,0.07,-1,4,18,0.0,5.38,21.38
2654,600773,西藏城投,7.61,0.79,6,20,19,6.14,23.94,21.37
3065,603133,碳元科技,20.34,2.37,4,3,18,5.83,2.37,21.36
2723,600851,海欣股份,8.47,2.79,4,4,18,3.67,3.67,21.35
2050,600012,皖通高速,6.99,0.0,3,10,19,4.33,15.54,21.35
1674,300358,楚天科技,9.27,2.32,4,10,18,7.54,14.73,21.34
2009,300717,华信新材,17.06,0.89,3,3,17,2.59,2.59,21.34
3021,603045,福达合金,32.21,5.06,3,10,16,7.05,16.37,21.32
744,002309,中利集团,9.56,3.46,5,3,14,8.39,6.7,21.32
1812,300503,昊志机电,11.04,1.75,5,4,17,9.52,8.66,21.32
2420,600496,精工钢构,3.36,1.82,5,19,21,5.99,19.57,21.3
951,002529,海源复材,8.49,0.71,3,19,18,2.04,33.49,21.29
1798,300489,中飞股份,14.47,2.77,6,19,18,8.07,23.15,21.29
192,000628,高新发展,11.63,6.31,3,3,18,6.6,6.6,21.27
880,002452,长高集团,4.51,1.12,6,10,18,8.67,14.76,21.24
2531,600626,申达股份,6.11,2.17,6,10,19,9.5,13.15,21.23
683,002246,北化股份,8.34,0.0,4,20,19,5.3,24.66,21.22
2979,601992,金隅集团,4.23,0.48,10,10,19,16.53,16.53,21.2
2412,600486,扬农化工,48.99,1.18,2,5,20,1.18,1.96,21.2
3097,603208,江山欧派,32.70,3.97,10,14,18,16.87,17.5,21.2
273,000752,西藏发展,8.07,1.0,6,6,18,6.61,6.61,21.17
664,002227,奥 特 迅,14.27,-1.59,-1,9,18,0.0,9.01,21.14
2962,601918,新集能源,3.67,2.8,5,14,19,7.94,18.39,21.12
1118,002700,新疆浩源,11.07,2.59,5,10,18,6.24,13.77,21.12
2188,600188,兖州煤业,11.01,0.64,2,14,20,0.64,16.88,21.12
1155,002742,三圣股份,8.49,2.29,6,19,15,8.85,26.72,21.11
2015,300723,一品红,34.76,1.58,4,10,20,2.39,11.09,21.11
508,002066,瑞泰科技,9.47,0.74,1,20,18,0.0,25.93,21.1
3028,603063,禾望电气,10.85,1.21,6,6,6,21.09,21.09,21.09
3298,603726,朗迪集团,20.80,-0.29,5,5,15,5.58,5.58,21.07
1995,300701,森霸传感,38.06,3.28,3,3,18,5.37,5.37,21.06
503,002061,浙江交科,9.89,1.96,5,4,19,8.8,8.21,21.05
1972,300677,英科医疗,19.16,-0.21,-1,4,19,0.0,2.02,21.04
477,002034,旺能环境,17.21,-1.38,-1,-1,10,0.0,0.0,21.03
1205,002802,洪汇新材,24.57,1.19,2,19,17,1.19,24.72,21.03
732,002297,博云新材,7.66,0.66,4,10,19,5.22,12.32,21.01
831,002401,中远海科,11.41,1.51,5,19,18,8.36,22.03,21.0
3246,603629,利通电子,50.58,10.0,4,4,3,33.11,33.11,21.0
3103,603225,新凤鸣,20.94,7.0,10,10,17,19.45,19.45,20.97
344,000862,银星能源,8.94,9.96,5,4,3,32.05,29.0,20.97
1855,300549,优德精密,14.84,1.71,4,4,18,7.46,7.46,20.95
2353,600387,海越能源,9.30,1.09,4,20,19,5.68,24.5,20.94
1716,300403,汉宇集团,6.18,0.32,10,14,19,15.51,17.05,20.94
2253,600265,ST景谷,28.76,2.71,12,22,19,13.68,24.83,20.94
3240,603616,韩建河山,12.60,2.44,10,10,19,13.82,13.82,20.92
2609,600720,祁连山,8.15,-1.09,-1,-1,21,0.0,0.0,20.92
468,002023,海特高新,12.43,0.32,-1,3,20,0.0,-1.27,20.91
1375,300045,华力创通,9.95,-0.6,-1,4,19,0.0,5.74,20.9
1039,002620,瑞和股份,7.23,1.69,4,4,19,6.01,6.01,20.9
2748,600879,航天电子,7.00,1.3,10,20,20,11.29,20.9,20.9
183,000615,京汉股份,6.19,3.69,4,4,19,7.47,7.47,20.9
471,002028,思源电气,12.75,-1.01,6,4,19,9.16,5.72,20.85
1943,300648,星云股份,20.00,0.96,5,4,16,7.01,4.17,20.85
1325,002937,兴瑞科技,35.35,9.99,5,3,5,20.85,15.52,20.85
1574,300253,卫宁健康,14.20,4.34,6,10,10,10.16,20.85,20.85
1592,300271,华宇软件,20.70,-0.48,6,10,10,8.66,20.84,20.84
1863,300557,理工光科,28.06,1.7,6,19,18,7.84,23.02,20.84
2131,600116,三峡水利,10.15,-0.78,-1,9,9,0.0,20.83,20.83
1767,300456,耐威科技,30.12,-1.15,-2,-1,20,-1.15,0.0,20.82
1144,002730,电光科技,8.24,1.85,5,4,19,8.14,7.15,20.82
633,002196,方正电机,6.21,-0.16,4,3,19,4.55,2.64,20.82
962,002540,亚太科技,5.69,3.27,4,4,18,6.55,6.55,20.81
2999,603018,中设集团,21.46,3.92,9,9,9,20.77,20.77,20.77
1608,300289,利德曼,7.85,0.9,6,9,18,6.51,6.8,20.77
1963,300668,杰恩设计,21.58,3.01,3,3,18,5.27,5.27,20.76
3121,603297,永新光学,54.47,4.19,11,11,20,16.99,16.99,20.75
2920,601636,旗滨集团,4.83,4.55,6,10,20,8.05,13.11,20.75
502,002060,粤 水 电,3.55,0.0,5,5,21,4.11,4.11,20.75
1540,300217,东方电热,3.20,2.24,4,9,19,8.47,12.68,20.75
366,000899,赣能股份,5.53,-0.54,-1,-2,21,0.0,-0.54,20.74
1271,002875,安奈儿,24.40,-6.01,-1,-1,9,0.0,0.0,20.73
1352,300021,大禹节水,5.94,-0.83,-2,-1,18,-0.83,0.0,20.73
425,000976,华铁股份,5.13,-1.72,-1,10,18,0.0,12.25,20.71
2944,601838,成都银行,9.56,1.7,10,10,18,16.59,16.59,20.71
2266,600280,中央商场,5.13,4.69,3,4,16,9.85,12.5,20.71
2181,600179,安通控股,7.58,2.85,4,4,18,7.37,7.37,20.7
2149,600137,浪莎股份,15.58,2.91,4,4,18,5.7,5.7,20.68
144,000561,烽火电子,7.30,1.67,4,4,19,6.57,6.57,20.66
895,002469,三维工程,4.79,2.79,6,10,19,7.88,12.18,20.65
3119,603286,日盈电子,16.60,1.84,6,19,18,10.23,22.06,20.64
4,000006,深振业Ａ,6.37,0.31,10,9,20,11.36,6.7,20.64
610,002173,创新医疗,8.83,-0.23,3,3,18,4.5,4.5,20.63
1736,300425,环能科技,5.79,2.12,4,10,19,4.51,15.11,20.63
241,000702,正虹科技,6.67,1.83,5,4,19,5.87,5.37,20.61
116,000528,柳 工,7.67,-1.79,-1,-1,20,0.0,0.0,20.6
3231,603601,再升科技,8.90,-1.66,-1,4,19,0.0,4.46,20.6
2373,600418,江淮汽车,5.68,0.0,20,19,18,26.22,23.21,20.59
1728,300417,南华仪器,17.86,2.64,6,19,18,7.27,22.25,20.59
1052,002633,申科股份,9.49,2.37,6,19,17,8.83,22.29,20.58
1010,002588,史丹利,5.10,0.99,6,10,18,4.94,12.09,20.57
1466,300141,和顺电气,9.67,-1.93,-1,4,19,0.0,3.09,20.57
1120,002702,海欣食品,5.04,1.0,10,10,18,16.4,16.4,20.57
3105,603227,雪峰科技,4.75,1.28,10,10,19,14.18,14.18,20.56
1299,002906,华阳集团,11.67,0.86,3,19,17,4.38,25.62,20.56
1990,300696,爱乐达,25.99,2.36,4,19,17,4.67,23.88,20.55
2435,600513,联环药业,7.45,0.68,6,20,19,6.43,22.73,20.55
3131,603311,金海环境,12.32,1.48,1,14,19,0.0,16.23,20.55
1142,002728,特一药业,16.66,-1.83,-1,14,19,0.0,16.26,20.55
528,002088,鲁阳节能,11.44,1.69,3,10,20,2.23,14.4,20.55
1519,300196,长海股份,10.50,1.35,6,9,20,6.06,5.32,20.55
2963,601919,中远海控,5.28,1.54,2,2,19,1.54,1.54,20.55
2378,600423,*ST柳化,3.99,2.84,2,18,15,2.84,22.77,20.54
636,002199,东晶电子,11.10,4.42,1,4,19,0.0,3.64,20.52
46,000062,深圳华强,20.92,-0.48,-2,4,20,-0.48,-0.14,20.51
393,000931,中 关 村,8.58,-1.04,-1,3,18,0.0,-1.83,20.51
177,000608,阳光股份,6.11,3.74,1,20,19,0.0,22.2,20.51
1478,300154,瑞凌股份,6.17,0.98,5,20,19,4.75,23.15,20.51
406,000953,ST河化,4.29,1.42,3,10,18,6.45,16.58,20.51
172,000601,韶能股份,4.76,0.85,6,10,19,7.21,12.53,20.51
1194,002788,鹭燕医药,15.34,0.07,6,10,18,5.0,10.92,20.5
1211,002809,红墙股份,18.40,1.15,6,19,18,7.98,22.18,20.5
1938,300642,透景生命,43.55,1.3,6,10,19,4.31,12.01,20.5
3389,603933,睿能科技,21.29,1.62,4,4,18,7.47,7.47,20.49
407,000955,欣龙控股,4.94,2.92,6,4,19,7.63,7.16,20.49
600,002163,中航三鑫,6.00,2.21,4,9,20,2.74,10.29,20.48
2349,600382,广东明珠,9.59,2.79,6,14,19,6.91,16.24,20.48
1396,300067,安诺其,6.00,2.56,6,20,19,6.01,22.7,20.48
829,002399,海普瑞,25.08,3.17,4,4,20,4.59,4.59,20.46
470,002026,山东威达,6.83,2.25,5,20,19,8.07,23.96,20.46
11,000014,沙河股份,11.60,0.96,4,4,20,3.57,3.57,20.46
3408,603987,康德莱,7.60,3.54,4,10,19,8.26,16.03,20.44
180,000611,天首发展,5.01,2.87,3,18,15,5.47,23.1,20.43
2011,300719,安达维尔,12.32,1.65,10,18,17,13.76,23.45,20.43
3356,603876,鼎胜新材,21.16,5.54,3,3,16,8.51,8.51,20.43
1617,300298,三诺生物,13.15,0.23,6,4,19,3.95,3.62,20.42
3014,603036,如通股份,13.80,-0.86,6,19,18,9.61,21.27,20.42
371,000905,厦门港务,7.49,1.77,4,4,19,4.76,4.76,20.42
1769,300459,金科文化,8.61,-0.58,3,21,20,3.99,23.0,20.42
1514,300191,潜能恒信,17.76,-0.34,6,10,19,5.21,12.33,20.41
322,000822,山东海化,5.96,0.85,6,18,19,6.62,18.73,20.4
30,000038,深大通,15.17,3.13,6,4,22,10.01,8.75,20.4
2066,600035,楚天高速,3.72,3.05,4,4,19,8.14,8.14,20.39
2054,600018,上港集团,6.44,-0.16,5,10,25,6.62,13.38,20.37
1992,300698,万马科技,18.67,1.97,6,4,17,9.63,8.42,20.37
3023,603055,台华新材,12.95,-0.31,5,4,20,3.19,2.21,20.35
2613,600724,宁波富达,4.08,2.0,14,20,20,14.61,20.35,20.35
306,000800,一汽轿车,8.58,-1.72,-1,20,19,0.0,24.53,20.34
1078,002659,凯文教育,8.64,1.29,5,5,19,8.41,8.41,20.33
2602,600713,南京医药,5.15,3.21,6,19,19,8.19,20.33,20.33
3222,603586,金麒麟,15.98,0.13,4,4,25,7.83,7.83,20.33
284,000767,漳泽电力,3.02,2.37,5,9,18,9.42,13.53,20.32
1453,300127,银河磁体,13.68,0.74,5,5,19,7.89,7.89,20.32
2451,600532,宏达矿业,6.10,3.57,3,2,19,4.99,3.57,20.32
2425,600502,安徽水利,4.51,1.35,10,10,19,13.89,13.89,20.27
3024,603056,德邦股份,19.29,-1.33,-2,-1,19,-1.33,0.0,20.26
2925,601678,滨化股份,5.46,-0.55,10,10,18,14.23,14.23,20.26
2032,300745,欣锐科技,40.87,3.02,6,10,16,6.99,14.42,20.24
1939,300643,万通智控,10.34,2.07,4,4,18,7.48,7.48,20.23
898,002472,双环传动,7.61,1.6,4,4,18,7.18,7.18,20.22
648,002211,宏达新材,5.77,1.94,3,19,18,4.91,21.73,20.21
93,000488,晨鸣纸业,7.08,1.58,4,4,19,3.36,3.36,20.2
2464,600550,保变电气,4.76,1.71,4,19,17,7.94,22.68,20.2
2571,600676,交运股份,5.30,1.92,5,19,19,7.51,20.18,20.18
3172,603386,广东骏亚,19.00,3.94,6,10,17,9.76,17.79,20.18
2014,300722,新余国科,37.48,-0.9,-2,19,17,-0.9,24.52,20.17
792,002361,神剑股份,4.65,2.2,3,10,18,3.79,12.86,20.16
2522,600616,金枫酒业,5.84,1.21,10,19,17,14.29,24.79,20.16
1294,002900,哈三联,14.08,2.1,10,10,20,13.73,13.73,20.14
40,000055,方大集团,6.80,-0.73,5,5,15,6.58,6.58,20.14
2521,600615,丰华股份,12.89,5.83,6,9,9,13.97,20.13,20.13
3068,603139,康惠制药,18.26,2.58,10,10,18,13.84,13.84,20.13
1199,002795,永和智控,17.37,-0.06,6,4,17,7.75,7.35,20.12
741,002306,*ST云网,3.94,0.25,3,3,19,2.07,2.07,20.12
3031,603069,海汽集团,7.94,2.58,4,4,18,7.3,7.3,20.12
3290,603712,七一二,19.82,3.5,4,19,17,5.48,25.13,20.12
2206,600209,*ST罗顿,4.36,4.06,5,6,17,8.19,10.66,20.11
509,002067,景兴纸业,4.24,3.41,4,19,17,6.53,23.62,20.11
2804,600988,赤峰黄金,4.78,2.36,4,4,18,6.7,6.7,20.1
82,000417,合肥百货,5.38,0.75,4,10,18,6.32,14.23,20.09
3018,603040,新坐标,29.77,0.03,6,19,18,4.9,20.97,20.09
1309,002918,蒙娜丽莎,20.50,2.55,6,10,19,6.33,13.2,20.09
1860,300554,三超新材,20.81,5.21,6,10,17,12.73,18.58,20.08
2980,601996,丰林集团,3.65,2.82,6,10,19,7.67,13.35,20.07
1701,300387,富邦股份,7.18,-0.42,6,6,17,5.9,5.9,20.07
2121,600106,重庆路桥,3.71,2.2,4,4,19,5.1,5.1,20.06
389,000927,一汽夏利,4.01,1.01,6,6,19,5.8,5.8,20.06
3352,603861,白云电器,12.99,4.84,4,4,18,8.61,8.61,20.06
3152,603339,四方科技,18.61,1.14,6,10,20,6.04,10.97,20.06
2033,300746,汉嘉设计,22.93,4.46,4,4,17,7.65,7.65,20.05
1403,300076,GQY视讯,6.17,9.98,4,4,4,20.04,20.04,20.04
2244,600251,冠农股份,5.93,0.51,6,10,19,5.14,10.63,20.04
2116,600099,林海股份,7.01,1.3,10,19,18,13.43,22.13,20.03
198,000635,英 力 特,9.83,1.03,10,10,19,13.12,13.12,20.02
2295,600317,营口港,2.88,2.86,4,4,19,6.27,6.27,20.0
885,002457,青龙管业,9.48,1.17,4,10,19,5.33,14.63,20.0
2668,600789,鲁抗医药,9.78,-1.01,6,4,19,3.93,3.27,20.0
779,002346,柘中股份,14.47,2.55,5,4,17,8.63,7.26,19.98
338,000852,石化机械,8.77,-1.02,-1,10,18,0.0,11.72,19.97
996,002574,明牌珠宝,6.01,0.84,6,19,18,6.18,21.17,19.96
2937,601798,*ST蓝科,6.13,4.97,9,18,15,13.1,20.67,19.96
3098,603214,爱婴室,43.99,1.38,1,1,19,0.0,0.0,19.96
3096,603203,快克股份,26.45,2.56,5,4,20,6.65,3.93,19.95
1234,002835,同为股份,8.90,-1.0,-1,14,18,0.0,19.95,19.95
2698,600822,上海物贸,10.46,2.15,6,19,18,8.62,22.05,19.95
2224,600229,城市传媒,8.42,1.69,4,4,19,6.72,6.72,19.94
1991,300697,电工合金,13.25,2.87,4,4,17,9.14,9.14,19.91
630,002193,如意集团,10.60,0.57,6,10,18,8.5,12.89,19.91
3360,603880,南卫股份,13.91,0.87,6,19,18,6.1,22.02,19.91
1431,300105,龙源技术,4.76,0.63,13,19,19,12.8,19.9,19.9
1091,002672,东江环保,12.59,0.48,4,4,19,0.4,0.4,19.9
2683,600805,悦达投资,5.85,2.27,4,4,18,8.33,8.33,19.88
1816,300507,苏奥传感,20.50,2.35,6,4,18,8.01,8.18,19.88
1538,300215,电科院,7.12,0.42,4,4,19,8.54,8.54,19.87
1868,300563,神宇股份,28.90,2.23,5,4,19,7.8,7.32,19.87
1321,002932,明德生物,49.61,3.83,3,10,16,6.16,16.95,19.86
357,000886,海南高速,4.77,3.25,4,4,20,5.76,5.76,19.85
165,000593,大通燃气,7.37,1.52,4,19,17,5.74,23.87,19.84
2239,600246,万通地产,4.29,1.42,5,9,22,6.19,7.52,19.83
1008,002586,围海股份,5.68,0.18,6,10,18,9.86,16.87,19.83
3402,603977,国泰集团,8.40,-2.33,-1,4,18,0.0,6.87,19.83
2534,600630,龙头股份,8.22,1.48,4,4,17,5.38,5.38,19.83
2473,600561,江西长运,6.71,2.91,6,19,18,8.4,22.89,19.82
2857,601163,三角轮胎,13.60,0.29,6,10,19,8.63,14.19,19.82
3016,603038,华立股份,20.25,4.06,3,19,18,5.52,21.04,19.82
2237,600242,中昌数据,14.63,-0.75,6,6,6,19.82,19.82,19.82
138,000554,泰山石油,6.23,-0.64,10,19,18,11.85,21.21,19.81
1141,002727,一心堂,24.80,-1.27,-2,-1,17,-1.27,0.0,19.81
2479,600569,安阳钢铁,3.81,0.0,6,14,20,5.83,14.76,19.81
2795,600979,广安爱众,5.08,0.0,7,10,17,5.18,7.17,19.81
1928,300631,久吾高科,17.91,1.7,4,4,18,5.85,5.85,19.8
939,002516,旷达科技,3.57,1.71,6,10,19,8.18,14.42,19.8
3310,603767,中马传动,8.11,2.66,6,20,18,7.42,23.25,19.79
1523,300200,高盟新材,8.84,2.79,5,10,17,6.89,12.61,19.78
3318,603788,宁波高发,17.33,1.05,14,19,19,13.94,19.77,19.77
789,002357,富临运业,6.67,0.6,4,4,19,1.83,1.83,19.75
1936,300640,德艺文创,11.52,2.95,6,10,18,8.47,13.27,19.75
55,000090,天健集团,6.19,1.14,6,10,19,4.03,8.41,19.73
2338,600370,三房巷,3.46,1.17,5,20,19,6.79,20.98,19.72
356,000885,城发环境,8.93,0.45,10,10,19,12.75,12.75,19.71
2390,600455,博通股份,25.89,0.35,6,19,18,8.46,22.24,19.69
2834,601069,西部黄金,16.05,2.49,4,4,17,6.15,6.15,19.69
1843,300536,农尚环境,10.40,1.96,6,10,18,7.44,12.68,19.68
1081,002662,京威股份,5.05,1.2,4,3,17,10.02,5.87,19.67
2018,300729,乐歌股份,26.16,2.79,3,14,18,3.6,15.8,19.67
3115,603269,海鸥股份,16.73,2.45,6,4,18,7.04,5.42,19.67
1883,300581,晨曦航空,16.07,0.5,4,14,19,3.88,14.54,19.66
439,000997,新 大 陆,18.39,3.08,5,5,20,4.55,4.55,19.65
1892,300591,万里马,6.76,3.21,6,20,19,7.64,22.02,19.65
243,000705,浙江震元,7.37,0.82,6,19,19,5.44,19.64,19.64
1447,300121,阳谷华泰,10.60,0.0,6,4,19,4.54,4.43,19.64
2549,600648,外高桥,16.45,-0.66,-1,4,20,0.0,5.58,19.64
3085,603183,建研院,18.53,3.17,4,19,16,5.52,23.04,19.63
171,000600,建投能源,7.07,2.32,5,8,22,6.8,8.44,19.63
798,002367,康力电梯,8.90,0.56,4,3,10,9.74,-0.22,19.62
3116,603277,银都股份,10.79,2.76,5,20,19,6.1,22.61,19.62
797,002366,台海核电,15.02,-2.4,-1,3,16,0.0,2.46,19.59
1195,002789,建艺集团,19.35,1.79,3,2,19,5.85,1.79,19.59
239,000700,模塑科技,3.97,3.39,6,19,18,10.28,31.46,19.58
2185,600185,格力地产,4.95,-0.8,-1,4,20,0.0,0.2,19.57
3174,603388,元成股份,12.17,1.33,6,4,19,5.83,5.19,19.55
2025,300737,科顺股份,9.91,3.88,6,19,17,9.14,22.5,19.54
1865,300560,中富通,21.99,2.14,4,4,19,6.49,6.49,19.51
1190,002782,可立克,15.07,4.65,5,4,17,13.05,11.63,19.51
3194,603506,南都物业,27.08,-0.95,-1,9,19,0.0,10.94,19.51
1226,002825,纳尔股份,17.40,0.75,6,6,14,12.04,12.04,19.51
1313,002922,伊戈尔,18.63,2.03,5,19,17,7.87,22.4,19.5
3029,603066,音飞储存,8.15,0.87,3,10,19,2.9,11.19,19.5
3297,603725,天安新材,12.69,1.12,6,19,17,4.02,22.14,19.49
2489,600580,卧龙电气,8.03,0.12,6,5,20,7.93,6.78,19.49
2086,600067,冠城大通,4.60,-0.65,3,14,20,2.22,14.43,19.48
3140,603323,吴江银行,8.65,4.09,2,2,10,4.09,4.09,19.48
2197,600198,*ST大唐,9.14,-0.11,-1,5,18,0.0,5.79,19.48
2677,600798,宁波海运,4.05,2.53,9,10,19,9.16,14.41,19.47
2921,601666,平煤股份,4.42,1.38,5,10,19,6.0,14.81,19.46
1183,002775,文科园林,7.25,1.26,4,10,18,4.92,13.46,19.44
2303,600326,西藏天路,8.11,-1.34,-1,-1,19,0.0,0.0,19.44
3041,603088,宁波精达,13.95,1.82,10,10,18,13.97,13.97,19.43
1245,002847,盐津铺子,25.82,1.49,3,4,17,5.0,7.45,19.43
3088,603188,亚邦股份,9.16,0.99,6,10,18,7.76,13.37,19.43
2818,601007,金陵饭店,9.71,0.1,4,4,40,0.41,0.41,19.43
1274,002879,长缆科技,16.48,2.87,4,4,19,8.71,8.71,19.42
2202,600203,福日电子,6.64,-1.34,4,4,4,19.42,19.42,19.42
