,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
526,002619,艾格拉斯,4.28,-5.73,-1,-1,20,0.0,0.0,25.15
294,002207,ST准油,6.37,0.16,-3,-2,15,-1.24,0.16,25.15
685,300052,中青宝,11.65,-2.51,-1,5,18,0.0,6.3,25.13
280,002183,怡 亚 通,5.73,-6.53,-1,-1,19,0.0,0.0,25.11
1037,300613,富瀚微,121.11,1.59,4,4,18,1.87,1.87,25.1
1617,603600,永艺股份,9.62,-3.02,-1,-1,20,0.0,0.0,25.1
1264,600477,杭萧钢构,4.64,-2.73,-1,20,20,0.0,25.07,25.07
751,300161,华中数控,14.19,-3.86,-1,-1,21,0.0,0.0,25.02
580,002732,燕塘乳业,19.89,2.42,10,10,19,17.9,17.9,25.02
1632,603660,苏州科达,24.99,-3.88,-1,4,21,0.0,2.21,25.01
254,002140,东华科技,7.95,-1.49,5,11,20,7.72,15.72,25.0
905,300390,天华超净,9.90,-2.85,7,5,19,12.76,12.88,25.0
133,000881,中广核技,9.05,-7.27,-1,-1,21,0.0,0.0,25.0
926,300430,诚益通,9.76,-5.15,-1,-1,20,0.0,0.0,24.97
952,300466,赛摩电气,7.06,-6.49,-1,10,18,0.0,11.18,24.96
1253,600435,北方导航,9.72,0.21,1,21,20,0.0,27.89,24.94
324,002247,聚力文化,5.16,-5.67,-1,-1,17,0.0,0.0,24.94
1172,600202,*ST哈空,4.56,-5.0,-1,20,19,0.0,27.37,24.93
1352,600721,百花村,6.57,-1.05,6,19,15,9.87,33.81,24.9
385,002355,兴民智通,8.83,-2.11,-1,20,17,0.0,30.24,24.89
414,002399,海普瑞,26.00,3.67,5,5,21,8.42,8.42,24.88
1590,603399,吉翔股份,12.40,-2.21,5,5,23,7.17,7.17,24.87
1431,600978,宜华生活,4.72,-7.45,-1,-1,20,0.0,0.0,24.87
519,002601,龙蟒佰利,15.63,-2.19,7,10,20,10.3,10.07,24.84
313,002231,奥维通信,7.90,-9.2,-2,-1,18,-9.2,0.0,24.8
440,002443,金洲管道,6.75,-5.99,-2,-1,19,-5.99,0.0,24.77
213,002071,长城影视,5.20,-3.7,-1,5,18,0.0,7.66,24.7
903,300385,雪浪环境,17.08,-2.01,2,20,18,-2.01,29.0,24.67
62,000572,海马汽车,2.73,-9.3,-1,-1,18,0.0,0.0,24.66
377,002340,格林美,5.11,-5.02,-1,-1,20,0.0,0.0,24.63
772,300192,科斯伍德,10.38,0.29,7,15,18,10.54,18.9,24.61
26,000155,川能动力,4.46,-3.67,-1,5,20,0.0,9.31,24.58
400,002375,亚厦股份,6.44,-3.3,-2,-1,40,-3.3,0.0,24.56
771,300190,维尔利,6.15,-1.44,7,11,21,9.04,14.1,24.49
1092,300726,宏达电子,21.22,0.09,5,5,19,5.0,5.0,24.46
1674,603887,城地股份,18.02,0.17,11,10,20,21.02,16.41,24.45
1238,600380,健康元,8.25,-2.6,-1,-1,21,0.0,0.0,24.43
1293,600575,皖江物流,2.75,-6.78,-1,-1,20,0.0,0.0,24.43
1425,600936,广西广电,4.69,-8.4,-1,-1,20,0.0,0.0,24.4
27,000156,华数传媒,10.61,-5.27,-2,-1,21,-5.27,0.0,24.38
548,002664,长鹰信质,14.35,-2.38,-1,20,19,0.0,26.88,24.35
681,300047,天源迪科,16.70,-2.17,7,11,11,16.78,24.35,24.35
361,002317,众生药业,10.06,4.79,1,11,21,0.0,14.84,24.35
415,002400,省广集团,3.68,-7.54,-1,-1,20,0.0,0.0,24.32
180,002001,新 和 成,19.23,-1.23,4,11,21,7.25,16.83,24.31
1143,600130,波导股份,4.45,-2.84,-1,5,19,0.0,5.2,24.3
1411,600876,洛阳玻璃,13.66,-5.14,-1,20,18,0.0,27.66,24.29
228,002092,中泰化学,9.27,-3.84,-1,-1,21,0.0,0.0,24.26
534,002636,金安国纪,9.48,-1.96,-1,4,19,0.0,0.21,24.25
514,002591,恒大高新,7.95,-9.76,-1,-1,20,0.0,0.0,24.22
1596,603496,恒为科技,30.58,-6.14,-1,5,20,0.0,5.41,24.21
243,002121,科陆电子,6.67,-6.71,-1,5,5,0.0,24.21,24.21
234,002104,恒宝股份,7.49,-3.1,-1,4,19,0.0,1.9,24.21
155,000930,中粮生化,8.88,-3.06,-2,-1,18,-3.06,0.0,24.2
343,002284,亚太股份,5.55,-1.42,-1,21,19,0.0,28.77,24.16
1362,600744,华银电力,3.65,-9.88,-1,-1,20,0.0,0.0,24.15
305,002219,恒康医疗,3.91,-9.91,-1,-1,19,0.0,0.0,24.13
725,300112,万讯自控,8.50,-1.85,-1,5,20,0.0,7.46,24.09
1480,601616,广电电气,4.64,-9.9,-1,4,20,0.0,9.18,24.06
960,300478,杭州高新,16.48,-1.96,-3,-3,18,-1.96,-1.96,24.0
659,300007,汉威科技,12.41,-2.97,-1,-1,18,0.0,0.0,23.98
524,002617,露笑科技,4.50,-8.91,-1,-1,19,0.0,0.0,23.97
816,300259,新天科技,3.83,-2.79,-1,4,20,0.0,4.36,23.95
945,300456,耐威科技,30.90,2.59,1,1,21,0.0,0.0,23.95
0,000005,世纪星源,3.68,-3.16,-1,11,21,0.0,16.09,23.91
1516,603030,全筑股份,6.90,-2.13,-1,3,21,0.0,0.29,23.88
1491,601866,中远海发,3.01,-7.38,-1,-1,20,0.0,0.0,23.87
1580,603320,迪贝电气,21.26,0.76,4,5,20,11.66,14.42,23.82
593,002770,科迪乳业,3.64,-8.31,-1,-1,20,0.0,0.0,23.81
1115,600060,海信电器,11.13,-8.4,-1,-1,18,0.0,0.0,23.8
1254,600439,瑞贝卡,3.59,-7.47,-1,-1,20,0.0,0.0,23.79
137,000889,中嘉博创,12.54,-6.42,-1,-1,19,0.0,0.0,23.79
1551,603178,圣龙股份,11.66,-2.83,4,4,17,5.81,5.81,23.78
672,300034,钢研高纳,11.98,-6.55,-1,-1,21,0.0,0.0,23.76
1163,600179,安通控股,7.77,2.51,5,5,19,10.06,10.06,23.73
748,300157,恒泰艾普,5.06,-8.17,-1,-1,19,0.0,0.0,23.72
94,000701,厦门信达,7.20,-4.76,-1,-1,19,0.0,0.0,23.71
1226,600354,敦煌种业,4.80,-0.83,6,10,18,11.11,13.21,23.71
847,300305,裕兴股份,8.87,1.03,5,4,22,5.72,4.48,23.71
225,002086,东方海洋,4.75,-5.0,-1,-1,19,0.0,0.0,23.7
441,002444,巨星科技,11.59,-1.11,-1,11,20,0.0,10.8,23.69
120,000831,五矿稀土,10.65,-7.31,-1,-1,21,0.0,0.0,23.69
1158,600169,太原重工,2.98,-8.31,-1,-1,20,0.0,0.0,23.65
1046,300628,亿联网络,95.04,-1.35,-3,-2,22,-4.22,-1.35,23.64
564,002694,顾地科技,5.08,-2.12,-1,5,19,0.0,8.09,23.6
147,000912,*ST天化,5.67,-5.03,-1,-1,22,0.0,0.0,23.53
407,002388,新亚制程,5.83,-3.0,-1,-1,20,0.0,0.0,23.52
805,300235,方直科技,10.30,-3.74,-1,5,19,0.0,5.42,23.5
1031,300605,恒锋信息,18.52,-0.27,5,5,20,8.37,8.37,23.47
1387,600819,耀皮玻璃,5.11,-4.84,-1,20,18,0.0,26.49,23.43
925,300426,唐德影视,7.91,-5.61,-1,4,18,0.0,3.4,23.4
391,002363,隆基机械,6.33,-9.96,-1,-1,20,0.0,0.0,23.39
682,300048,合康新能,3.06,-9.47,-1,-1,19,0.0,0.0,23.39
910,300398,飞凯材料,19.00,1.6,5,5,19,7.59,7.59,23.38
1347,600710,苏美达,5.02,-9.87,-1,-1,20,0.0,0.0,23.34
1492,601869,长飞光纤,50.37,-2.12,5,5,20,5.93,5.93,23.33
312,002230,科大讯飞,37.85,-0.37,-2,-1,11,-0.37,0.0,23.33
346,002291,星期六,5.40,-6.41,-1,-1,20,0.0,0.0,23.29
742,300148,天舟文化,4.87,-2.01,-1,4,16,0.0,3.62,23.29
1346,600708,光明地产,4.61,-3.96,-1,11,21,0.0,16.12,23.26
1510,603015,弘讯科技,7.58,-3.07,-1,-1,19,0.0,0.0,23.25
454,002474,榕基软件,9.28,-1.9,7,5,11,18.07,16.44,23.24
193,002028,思源电气,13.00,1.96,7,5,20,11.3,7.79,23.22
188,002018,*ST华信,1.38,-0.72,4,3,19,9.52,4.55,23.21
1244,600397,*ST安煤,2.76,-4.83,-1,15,20,0.0,21.59,23.21
998,300542,新晨科技,16.56,-4.88,-1,-1,20,0.0,0.0,23.21
367,002325,洪涛股份,3.77,-5.99,-1,-1,20,0.0,0.0,23.2
1233,600366,宁波韵升,6.48,-6.09,-1,-1,20,0.0,0.0,23.19
1507,603008,喜临门,11.42,-5.93,-1,5,20,0.0,11.63,23.19
993,300534,陇神戎发,6.91,-9.67,-1,-1,19,0.0,0.0,23.17
1391,600825,新华传媒,6.86,-0.72,-2,-1,17,-0.72,0.0,23.16
172,000982,*ST 中绒,1.49,0.68,3,3,20,5.67,5.67,23.14
314,002232,启明信息,8.89,-2.84,-1,5,20,0.0,6.34,23.13
1150,600148,长春一东,18.00,-5.86,-1,5,20,0.0,8.7,23.12
1544,603138,海量数据,23.14,-1.99,-1,5,20,0.0,5.9,23.09
881,300356,光一科技,9.67,-0.31,5,5,5,23.03,23.03,23.03
365,002322,理工环科,11.66,-6.35,-1,-1,21,0.0,0.0,23.0
943,300454,深信服,105.60,-0.02,3,10,20,0.57,7.89,22.99
1520,603040,新坐标,30.49,2.42,7,20,19,7.43,23.89,22.99
311,002229,鸿博股份,8.99,-2.81,6,5,18,13.94,12.38,22.98
1414,600880,博瑞传播,4.39,-0.23,10,20,18,9.75,27.62,22.97
780,300201,海伦哲,5.26,0.96,6,5,18,8.01,7.79,22.9
487,002544,杰赛科技,13.80,-2.34,-1,6,18,0.0,4.62,22.89
738,300138,晨光生物,7.20,8.6,7,11,21,10.6,18.23,22.87
1070,300677,英科医疗,19.45,1.51,1,5,20,0.0,3.57,22.87
625,002856,美芝股份,24.38,4.64,4,5,18,6.93,9.18,22.82
1682,603918,金桥信息,14.50,-5.84,-1,21,19,0.0,27.75,22.78
643,002913,奥士康,55.27,-2.64,-2,-2,11,-2.64,-2.64,22.74
88,000687,华讯方舟,8.42,-8.08,-1,-1,18,0.0,0.0,22.74
1541,603128,华贸物流,6.59,0.0,-1,21,20,0.0,25.05,22.72
358,002314,南山控股,3.73,-8.35,-1,-1,20,0.0,0.0,22.7
1615,603596,伯特利,24.17,0.08,4,4,18,7.66,7.66,22.69
22,000096,广聚能源,11.15,-5.11,-1,20,20,0.0,22.66,22.66
1558,603200,上海洗霸,37.51,-4.31,-2,-1,21,-4.31,0.0,22.66
915,300404,博济医药,13.71,-5.77,-1,-1,20,0.0,0.0,22.63
656,300004,南风股份,4.39,-8.16,-1,-1,18,0.0,0.0,22.63
1181,600219,南山铝业,2.71,-7.51,-1,-1,20,0.0,0.0,22.62
261,002151,北斗星通,26.26,-0.3,5,5,20,3.92,3.92,22.6
846,300304,云意电气,4.83,-3.98,-1,7,21,0.0,7.57,22.59
1673,603883,老百姓,58.96,-1.73,-1,4,21,0.0,2.18,22.58
327,002253,川大智胜,17.38,-3.77,-1,-1,20,0.0,0.0,22.57
134,000882,华联股份,2.88,-6.8,-2,-1,18,-6.8,0.0,22.55
420,002408,齐翔腾达,8.33,-5.02,-1,5,20,0.0,6.25,22.5
61,000571,新大洲Ａ,3.54,-5.09,-1,5,19,0.0,5.67,22.49
1045,300627,华测导航,20.43,-0.87,-2,5,20,-0.87,5.58,22.48
992,300533,冰川网络,36.88,-2.38,-1,20,19,0.0,23.43,22.4
715,300100,双林股份,11.04,-5.32,-1,-1,19,0.0,0.0,22.39
1629,603656,泰禾光电,18.02,-6.24,-1,-1,20,0.0,0.0,22.34
691,300062,中能电气,6.30,-7.89,-1,-1,20,0.0,0.0,22.33
1610,603566,普莱柯,14.81,-2.63,-1,-1,20,0.0,0.0,22.19
190,002021,中捷资源,3.42,-7.82,-1,-1,18,0.0,0.0,22.14
1515,603023,威帝股份,5.85,-7.58,-1,-1,20,0.0,0.0,22.13
596,002776,柏堡龙,24.29,-2.8,-2,-1,11,-2.8,0.0,22.12
1152,600150,*ST船舶,16.18,-4.03,-2,-1,15,-4.03,0.0,22.11
997,300541,先进数通,16.97,-3.74,-1,-1,20,0.0,0.0,22.09
450,002462,嘉事堂,17.58,-2.22,-1,5,20,0.0,6.87,22.08
371,002331,皖通科技,10.85,-2.08,-1,4,19,0.0,2.84,22.05
938,300447,全信股份,10.91,-3.79,-1,-1,17,0.0,0.0,22.04
1499,601975,ST长油,2.77,4.92,11,10,17,22.57,19.4,22.03
1287,600565,迪马股份,3.49,-5.93,-1,-1,20,0.0,0.0,22.03
1474,601558,ST锐电,1.44,-4.64,-1,10,21,0.0,13.39,22.03
1360,600735,新华锦,6.48,-9.37,-1,-1,19,0.0,0.0,22.03
590,002759,天际股份,8.65,-2.81,-2,-1,16,-2.81,0.0,22.0
1701,603999,读者传媒,6.11,-7.42,-1,-1,19,0.0,0.0,21.96
1430,600975,新五丰,9.00,10.02,6,5,5,34.13,21.95,21.95
701,300078,思创医惠,11.06,-1.95,-1,5,20,0.0,9.94,21.94
795,300222,科大智能,18.12,-4.18,-2,-1,20,-4.18,0.0,21.94
457,002481,双塔食品,3.73,-6.28,-1,20,18,0.0,24.75,21.9
851,300309,吉艾科技,8.02,-9.99,-1,-1,18,0.0,0.0,21.88
1319,600626,申达股份,6.14,0.49,7,11,20,10.04,13.7,21.83
1419,600896,*ST海投,5.14,-1.72,7,15,20,9.36,20.09,21.8
1566,603258,电魂网络,18.16,-5.91,-1,-1,19,0.0,0.0,21.8
167,000969,安泰科技,6.27,-4.71,-1,-1,18,0.0,0.0,21.75
477,002527,新时达,6.72,-5.35,-1,-1,17,0.0,0.0,21.74
497,002564,天沃科技,5.60,-7.44,-1,-1,16,0.0,0.0,21.74
1032,300607,拓斯达,39.16,-3.02,-2,-1,20,-3.02,0.0,21.73
1078,300688,创业黑马,45.65,-10.0,-1,-1,18,0.0,0.0,21.73
786,300208,恒顺众昇,6.95,-5.95,-1,-1,19,0.0,0.0,21.72
693,300065,海兰信,14.35,-2.71,-1,-1,21,0.0,0.0,21.71
86,000678,襄阳轴承,7.40,-4.15,-1,-1,15,0.0,0.0,21.71
1177,600212,江泉实业,4.77,-9.49,-1,-1,18,0.0,0.0,21.68
762,300178,腾邦国际,9.95,-6.31,-1,-1,18,0.0,0.0,21.64
635,002883,中设股份,24.01,0.08,6,6,20,2.0,2.0,21.63
277,002178,延华智能,4.45,-7.48,-1,-1,19,0.0,0.0,21.58
51,000545,金浦钛业,4.06,-2.87,-1,11,18,0.0,14.69,21.56
1694,603988,中电电机,11.50,-6.88,-1,20,19,0.0,22.6,21.56
778,300199,翰宇药业,10.44,0.1,-1,11,18,0.0,16.39,21.54
354,002307,北新路桥,6.84,1.18,12,17,16,18.75,24.82,21.49
1603,603520,司太立,30.66,-1.1,-2,-1,18,-1.1,0.0,21.47
165,000958,东方能源,4.36,-4.6,-1,10,21,0.0,4.06,21.45
817,300260,新莱应材,11.38,-2.49,-2,-1,21,-2.49,0.0,21.45
692,300063,天龙集团,3.80,-6.63,-1,-1,16,0.0,0.0,21.41
1654,603787,新日股份,11.46,-6.98,-1,5,19,0.0,5.52,21.4
207,002056,横店东磁,7.26,-3.46,-1,-1,21,0.0,0.0,21.4
37,000420,吉林化纤,2.44,-8.61,-1,-1,20,0.0,0.0,21.39
1488,601811,新华文轩,14.03,2.63,5,4,17,12.78,4.7,21.37
1217,600302,标准股份,5.57,-2.62,-1,20,20,0.0,21.35,21.35
40,000506,中润资源,3.47,-10.1,-1,-1,19,0.0,0.0,21.33
1343,600701,*ST工新,2.73,-4.88,-1,11,18,0.0,16.17,21.33
827,300276,三丰智能,13.22,-5.5,-1,-1,20,0.0,0.0,21.28
41,000509,华塑控股,3.25,-7.14,-1,-1,19,0.0,0.0,21.27
1562,603225,新凤鸣,20.99,0.24,11,11,18,19.74,19.74,21.26
679,300045,华力创通,9.98,0.3,-2,5,20,0.3,6.06,21.26
976,300506,名家汇,17.92,-0.28,5,5,20,3.29,3.29,21.24
353,002301,齐心集团,10.00,-2.72,-1,-1,21,0.0,0.0,21.21
1113,600052,浙江广厦,3.60,-2.44,-1,20,19,0.0,23.29,21.21
1472,601515,东风股份,11.32,2.17,7,5,5,23.85,21.2,21.2
14,000045,深纺织Ａ,7.15,-6.78,-1,-1,19,0.0,0.0,21.19
1567,603259,药明康德,93.56,-1.91,-2,-2,21,-1.91,-1.91,21.19
783,300204,舒泰神,12.81,-4.4,-1,-1,20,0.0,0.0,21.19
520,002604,*ST龙力,1.83,-5.18,-1,3,19,0.0,-0.54,21.19
866,300334,津膜科技,8.47,-5.89,-1,-1,19,0.0,0.0,21.17
306,002220,天宝食品,3.15,-7.89,-1,-1,19,0.0,0.0,21.15
1054,300645,正元智慧,36.70,-7.44,-1,-1,18,0.0,0.0,21.12
60,000565,渝三峡Ａ,5.57,-2.96,-1,-1,20,0.0,0.0,21.09
710,300089,文化长城,6.43,-7.88,-1,-1,19,0.0,0.0,21.09
813,300253,卫宁健康,14.22,0.14,7,11,11,10.32,21.02,21.02
1064,300662,科锐国际,36.35,8.02,1,1,10,0.0,0.0,21.01
1261,600462,九有股份,2.42,-5.1,-1,11,18,0.0,14.69,21.0
821,300268,佳沃股份,15.44,-2.34,-1,10,20,0.0,13.28,21.0
81,000661,长春高新,273.53,10.0,3,3,3,21.0,21.0,21.0
330,002260,*ST德奥,3.40,-5.03,-1,20,19,0.0,25.0,21.0
629,002862,实丰文化,30.66,10.01,6,5,3,27.91,26.07,20.99
202,002046,轴研科技,8.02,-6.31,-1,-1,20,0.0,0.0,20.97
90,000692,惠天热电,3.29,-6.8,-1,-1,22,0.0,0.0,20.96
1699,603997,继峰股份,9.12,-5.0,-1,11,20,0.0,15.88,20.95
270,002165,红 宝 丽,4.62,-3.95,-1,-1,19,0.0,0.0,20.94
1203,600265,ST景谷,28.76,0.0,13,23,20,13.68,24.83,20.94
901,300382,斯莱克,6.76,-3.98,-1,-1,18,0.0,0.0,20.93
96,000707,*ST双环,3.65,-4.95,-1,-1,18,0.0,0.0,20.86
1543,603136,天目湖,35.53,-2.92,-2,-1,19,-2.92,0.0,20.85
29,000159,国际实业,5.11,-5.55,-1,-1,20,0.0,0.0,20.8
1005,300557,理工光科,28.05,-0.04,7,20,19,7.8,22.97,20.8
259,002148,北纬科技,7.38,-3.91,-1,-1,19,0.0,0.0,20.79
1539,603126,中材节能,6.51,-4.12,-1,-1,19,0.0,0.0,20.78
984,300516,久之洋,34.42,-3.26,-1,21,20,0.0,23.32,20.77
1392,600826,兰生股份,11.58,-5.16,-1,-1,20,0.0,0.0,20.75
1676,603890,春秋电子,14.15,-4.07,-1,20,19,0.0,22.51,20.73
856,300318,博晖创新,4.72,-5.22,-1,-1,20,0.0,0.0,20.72
560,002688,金河生物,5.48,-1.79,-1,10,20,0.0,8.3,20.7
106,000782,美达股份,5.02,-3.46,-1,-1,19,0.0,0.0,20.67
688,300055,万邦达,8.78,-5.18,-1,-1,18,0.0,0.0,20.6
1659,603817,海峡环保,7.38,-6.35,-1,-1,20,0.0,0.0,20.59
523,002616,长青集团,8.38,-3.23,-1,4,20,0.0,2.95,20.58
416,002401,中远海科,11.37,-0.35,6,20,19,7.98,21.6,20.57
1671,603879,永悦科技,11.65,-8.41,-1,7,20,0.0,9.6,20.48
639,002903,宇环数控,20.03,-8.16,-1,-1,18,0.0,0.0,20.44
1219,600311,荣华实业,3.95,-10.02,-1,-1,18,0.0,0.0,20.43
797,300224,正海磁材,7.25,-5.84,-1,-1,19,0.0,0.0,20.43
145,000909,数源科技,8.37,-3.01,-1,-1,19,0.0,0.0,20.43
8,000032,深桑达Ａ,9.26,-2.53,-1,-1,22,0.0,0.0,20.42
1641,603703,盛洋科技,11.03,-1.61,-1,-1,24,0.0,0.0,20.41
719,300105,龙源技术,4.78,0.42,14,20,20,13.27,20.4,20.4
1026,300597,吉大通信,15.46,-2.83,-1,5,19,0.0,5.75,20.4
1208,600275,ST昌鱼,3.07,-4.95,-1,-1,20,0.0,0.0,20.39
589,002757,南兴装备,33.98,-6.6,-1,10,18,0.0,13.46,20.37
913,300402,宝色股份,9.52,-9.68,-1,-1,21,0.0,0.0,20.35
556,002679,福建金森,22.32,-3.25,-2,-1,20,-3.25,0.0,20.32
103,000731,四川美丰,6.69,-1.62,7,11,20,10.21,15.94,20.32
1101,300740,御家汇,18.65,-6.8,-1,4,18,0.0,6.63,20.32
1365,600747,ST大控,1.54,-4.94,-1,11,18,0.0,14.07,20.31
884,300360,炬华科技,9.18,-2.75,-1,21,20,0.0,25.58,20.31
249,002134,天津普林,7.24,-2.69,-1,5,19,0.0,6.0,20.27
1124,600079,人福医药,11.22,-3.44,-1,-1,22,0.0,0.0,20.26
1627,603648,畅联股份,12.17,-2.64,-1,20,19,0.0,21.82,20.26
842,300300,汉鼎宇佑,12.47,-1.27,-1,11,17,0.0,13.47,20.25
1156,600166,福田汽车,2.14,-8.94,-1,-1,20,0.0,0.0,20.22
1076,300686,智动力,13.74,1.63,5,5,5,20.21,20.21,20.21
969,300494,盛天网络,11.72,-6.91,-1,-1,18,0.0,0.0,20.21
268,002162,悦心健康,3.63,-5.71,-1,-1,19,0.0,0.0,20.2
1193,600243,青海华鼎,4.88,-6.51,-1,-1,19,0.0,0.0,20.2
546,002659,凯文教育,8.63,-0.12,6,6,20,8.28,8.28,20.19
78,000633,合金投资,6.19,-10.03,-1,-1,11,0.0,0.0,20.19
262,002152,广电运通,6.73,-3.3,-1,-1,20,0.0,0.0,20.18
1341,600687,刚泰控股,4.95,-10.0,-1,-1,17,0.0,0.0,20.15
168,000970,中科三环,9.61,-5.6,-1,-1,20,0.0,0.0,20.12
231,002096,南岭民爆,6.57,-3.81,-1,-1,20,0.0,0.0,20.11
465,002502,骅威文化,4.42,-9.43,-1,-1,18,0.0,0.0,20.11
1670,603876,鼎胜新材,21.10,-0.28,4,4,17,8.21,8.21,20.09
575,002724,海洋王,6.70,-1.18,-1,11,19,0.0,10.93,20.07
900,300381,溢多利,10.07,-5.71,-1,-1,20,0.0,0.0,20.02
19,000065,北方国际,9.37,-5.35,-1,-1,20,0.0,0.0,19.97
1348,600712,南宁百货,4.51,-3.22,-1,19,17,0.0,20.91,19.95
1179,600216,浙江医药,10.40,-4.06,-1,-1,21,0.0,0.0,19.95
886,300363,博腾股份,10.42,-3.7,-1,-1,20,0.0,0.0,19.91
1271,600513,联环药业,7.41,-0.54,-1,21,20,0.0,22.08,19.9
932,300440,运达科技,7.48,-1.58,-1,11,20,0.0,8.72,19.87
774,300194,福安药业,3.80,-5.71,-1,11,19,0.0,10.79,19.87
1661,603825,华扬联众,15.70,-6.55,-1,5,20,0.0,8.43,19.85
339,002279,久其软件,9.18,-3.47,-1,5,6,0.0,14.04,19.84
1133,600100,同方股份,11.60,-2.11,2,5,18,-2.11,3.66,19.83
972,300498,温氏股份,39.54,4.08,1,6,6,0.0,19.82,19.82
383,002351,漫步者,6.23,-2.35,-1,21,20,0.0,22.88,19.81
1652,603773,沃格光电,51.51,-2.88,-1,11,19,0.0,11.01,19.79
744,300150,世纪瑞尔,5.33,-5.5,-1,-1,20,0.0,0.0,19.78
1270,600503,华丽家族,4.85,-4.34,-1,5,5,0.0,19.75,19.75
99,000716,黑芝麻,3.52,-7.12,-1,-1,20,0.0,0.0,19.73
582,002740,爱迪尔,6.92,-2.4,-1,5,23,0.0,4.22,19.72
177,000997,新 大 陆,18.40,0.05,6,6,21,4.6,4.6,19.71
1546,603157,拉夏贝尔,9.17,-8.12,-1,-1,16,0.0,0.0,19.71
471,002514,宝馨科技,6.26,-3.1,-1,11,20,0.0,12.39,19.69
695,300067,安诺其,5.96,-0.67,7,21,20,5.3,21.88,19.68
1166,600186,莲花健康,2.19,-9.5,-1,-1,18,0.0,0.0,19.67
894,300371,汇中股份,15.17,-2.13,-1,-1,20,0.0,0.0,19.64
394,002367,康力电梯,8.90,0.0,5,4,11,9.74,-0.22,19.62
151,000921,海信家电,11.40,-3.63,-1,6,6,0.0,19.62,19.62
1159,600170,上海建工,3.72,-6.53,-1,-1,31,0.0,0.0,19.61
517,002599,盛通股份,11.92,0.59,4,15,15,5.11,19.56,19.56
1417,600889,南京化纤,5.69,-5.01,-2,-1,19,-5.01,0.0,19.54
1508,603010,万盛股份,16.12,4.34,6,6,18,10.87,10.87,19.5
1125,600084,中葡股份,3.31,-10.05,-1,-1,16,0.0,0.0,19.49
1296,600580,卧龙电气,8.03,0.0,6,6,21,6.78,6.78,19.49
613,002819,东方中科,25.04,-4.02,-2,-1,15,-4.02,0.0,19.41
1583,603358,华达科技,13.36,-5.92,-1,-1,20,0.0,0.0,19.39
555,002678,珠江钢琴,6.90,-2.82,-1,5,19,0.0,5.34,19.38
121,000835,长城动漫,4.93,-10.04,-1,-1,18,0.0,0.0,19.37
178,001896,豫能控股,3.76,-6.47,-1,-1,19,0.0,0.0,19.37
242,002119,康强电子,11.83,10.05,4,5,5,12.67,19.37,19.37
606,002808,恒久科技,15.66,4.89,5,5,18,9.05,9.05,19.36
1409,600871,*ST油服,2.22,-2.2,4,10,21,7.77,11.0,19.35
1523,603066,音飞储存,8.14,-0.12,4,11,20,2.78,11.05,19.35
979,300509,新美星,12.78,-3.4,-2,-1,18,-3.4,0.0,19.33
115,000813,德展健康,11.05,5.14,7,7,4,30.61,30.61,19.33
1302,600590,泰豪科技,6.80,-2.58,-1,21,19,0.0,23.19,19.3
1151,600149,ST坊展,6.06,-5.02,-1,-1,21,0.0,0.0,19.29
452,002465,海格通信,9.90,-1.79,-2,-1,20,-1.79,0.0,19.28
1184,600223,鲁商置业,3.65,-2.41,-1,-1,22,0.0,0.0,19.28
376,002339,积成电子,8.36,-6.07,-1,-1,21,0.0,0.0,19.26
1001,300550,和仁科技,56.55,-2.53,-1,5,21,0.0,4.37,19.25
160,000939,*ST凯迪,1.24,-2.36,3,3,10,2.48,2.48,19.23
1650,603757,大元泵业,24.24,-0.04,7,5,20,10.33,7.21,19.23
1169,600198,*ST大唐,9.12,-0.22,-2,6,19,-0.22,5.56,19.22
87,000682,东方电子,4.53,-3.0,-1,5,21,0.0,6.59,19.21
379,002344,海宁皮城,5.40,-4.42,-1,-1,19,0.0,0.0,19.21
550,002667,鞍重股份,7.88,-6.52,-1,-1,18,0.0,0.0,19.21
1146,600138,中青旅,15.59,-4.59,-1,-1,21,0.0,0.0,19.19
1204,600266,北京城建,9.75,-6.16,-1,-1,21,0.0,0.0,19.19
381,002347,泰尔股份,4.60,-4.96,-1,-1,19,0.0,0.0,19.17
336,002269,美邦服饰,2.86,-8.92,-1,-1,19,0.0,0.0,19.17
579,002729,好利来,24.68,-4.34,-1,20,18,0.0,24.65,19.17
1230,600359,新农开发,4.92,-3.34,-1,10,18,0.0,7.42,19.13
928,300432,富临精工,6.93,-3.21,-1,5,20,0.0,7.44,19.07
1330,600654,ST中安,2.25,-5.06,-1,11,16,0.0,15.38,19.05
144,000908,景峰医药,5.19,-6.32,-1,-1,19,0.0,0.0,19.04
1441,601028,玉龙股份,5.45,-4.55,-1,-1,16,0.0,0.0,19.0
179,001965,招商公路,9.71,-3.86,5,5,27,7.17,7.17,19.0
867,300335,迪森股份,7.27,-5.58,-1,-1,19,0.0,0.0,18.99
463,002499,科林环保,8.40,-6.46,-1,-1,19,0.0,0.0,18.98
828,300277,海联讯,7.40,-3.27,-1,5,20,0.0,7.56,18.97
1484,601777,力帆股份,4.77,-5.54,-1,-1,19,0.0,0.0,18.95
707,300086,康芝药业,6.53,-3.69,-1,21,19,0.0,22.98,18.94
191,002022,科华生物,11.19,-3.95,-1,-1,19,0.0,0.0,18.92
